ID;Nombre;Precio impuestos incluidos;ID regla de impuestos;En oferta (0/1);Valor del descuento;Porcentaje de descuento;Descuento desde (aaaa-mm-dd);Descuento hasta (aaaa-mm-dd);Referencia nº;N° de referencia proveedor;Marca;EAN13;UPC;Ecotasa;Anchura;Altura;Profundidad;Peso;Cantidad;Cantidad mínima;Nivel de stock bajo;Envíame un mensaje de correo electrónico cuando la cantidad esté por debajo de este nivel;Visible en;Coste adicional del envío;Unidad para el precio unitario;Resumen;Descripción;Etiquetas (x,y,z...);Meta-título;Meta keywords;Meta descripción;URL reescrita;Disponible para pedidos (0 = No, 1 = Si);Fecha de disponibilidad del producto;Fecha de creación del producto;URL's de las imágenes (x,y,z...);Textos alternativos de imagen (x,y,z...);Elimine las imágenes existentes (0 = No, 1 = Si);Característica (Nombre:Valor:Posición:Personalizado);Estado;Destacado;
;Embutidora de chorizos manual malta cap 2lts mod 1046;1278000;1;0;;;;;GECMM-1046;;MALTA;7896201710465;;;50,00;50,00;50,00;458,000000;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GECMM-1046.jpg;;;Marca:MALTA&Producto:REBANADORES COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:50  CM&Alto:17  CM&Largo:17  CM&Peso:458000  GR;;;
;Disco deshilador cuadrado (juliene) skymsen mod h2.5 tama�o 2.5 mm;353000;1;0;;;;;GDCDCS-H25;;SKYMSEN;7895707203686;;;1,00;1,00;1,00;0,000250;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GDCDCS-H25.jpg;;;Marca:SKYMSEN&Producto:CORTADORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:1  CM&Alto:1  CM&Largo:1  CM&Peso:0  GR;;;
;Dvd tokyo tok1334 con entrada usb/hdmi;176000;1;0;;;;;TVDTOK1334-N;;TOKYO;7841175010530;;;25,00;25,00;25,00;1,100000;0;;;;;;;;AUMENTA TUS EMOCIONES Y ELEGí TENER LO MEJOR DENTRO DE CASA., ;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/TVDTOK1334-N.jpg;;;Marca:TOKYO&Producto:DVDS&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:25  CM&Alto:14  CM&Largo:5  CM&Peso:1100  GR;;;
;Enfriador evaporativo symphony mod silver s/control;707000;1;0;;;;;EEVSYM-SILVER;;SYMPHONY;8901791100578;;;35,20;35,20;35,20;24,585264;5;;;;;;;;ARéA DE COBERTURA 23M2, CAPACIDAD DEL TANQUE 9LTRS, 3 VELOCIDADES, TECNOLIGíA DURA PUMP, ;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EEVSYM-SILVER.JPG;;;Marca:SYMPHONY&Producto:ENFRIADORES EVAPORATIVOS&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Capacidad:9  Litros&Color:GRIS  COLOR&Ancho:35.2  CM&Alto:37.4  CM&Largo:74.7  CM&Peso:6800  GR;;;
;Escoba rastrillo trapp mod fj-1011 (1x6);32000;1;0;;;;;EDPFJ1011;;TRAPP;7896260202666;;;60,00;60,00;60,00;6,840000;50;;;;;;;;EL ACCESORIO IDEAL PARA COMPLEMENTAR LAS TAREAS DE MANTENIMIENTO DE TU JARDíN., ;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPFJ1011.jpg;;;Marca:TRAPP&Producto:ACCESORIOS JARDIN&Segmento:JARDIN&Vendedor:Sara Comercial&Ancho:60  CM&Alto:152  CM&Largo:3  CM&Peso:4056  GR;;;
;Encendedor de carbon tokyo para cocina de uso domestico;96000;1;0;;;;;EDTCSFOGO;;TOKYO;7841175014033;;;46,00;46,00;46,00;0,724500;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTCSFOGO-N.jpg;;;Marca:TOKYO&Producto:ENCENDEDOR ELECTRICO&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:46  CM&Alto:7  CM&Largo:9  CM&Peso:GR;;;
;Enfriador evaporativo symphony new hi-cool smart-i c/control remoto;1179000;1;0;;;;;EEVSYM-HCSI;;SYMPHONY;8901791100493;;;43,00;43,00;43,00;52,801313;50;;;;;;;;ENFRIADOR DE AMBIENTE SYMPHONY HI COOL SMART I, * 3 VELOCIDADES.* OSCILADOR AUTOMATICO.* DEPOSITO PARA HIELO.* CON CONTROL.* PANEL DIGITAL.* TIMER 7 HORAS.* CONTROL DE HUMEDAD.* BOMBA ESPECIAL (DURA PUMP QUE SE DESATIVA AL ESTAR EL TANQUE DE AGUA VACIA)* ALARMA  INDICA TANQUE DE AGUA VACIA.;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EEVSYM-HCSI.jpg;;;Marca:SYMPHONY&Producto:ENFRIADORES EVAPORATIVOS&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Capacidad:25  Litros&Color:BLANCO  COLOR&Ancho:43  CM&Alto:88.5  CM&Largo:55.5  CM&Peso:11000  GR;;;
;Estufa tokyo caloventor mod alba 220v/50hz;122000;1;0;;;;;EDTEALBA-N;;TOKYO;7841175012206;;;9,33;9,33;9,33;8,260000;50;;;;;;;;AUMENTA TUS EMOCIONES Y ELEGí TENER LO MEJOR DENTRO DE CASA., ;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTEALBA-N.jpg;;;Marca:TOKYO&Producto:ESTUFAS RESIDENCIALES&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:9.33  CM&Alto:53.5  CM&Largo:30.7  CM&Peso:8260  GR;;;
;Espumadera ad imusa ng ese mod 1102200;27000;1;0;;;;;UTGI1102200-N;;IMUSA;7702073110220;;;10,00;10,00;10,00;1,000000;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/UTGI1102200-N.jpg;;;Marca:IMUSA&Producto:ACCESORIOS DE GASTRONOMIA&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:10  CM&Alto:10  CM&Largo:40  CM&Peso:100  GR;;;
;Espatula ad imusa ng ese mod 1101900;27000;1;0;;;;;UTGI1101900-N;;IMUSA;7702073110190;;;14,00;14,00;14,00;1,750000;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/UTGI1101900-N.jpg;;;Marca:IMUSA&Producto:ACCESORIOS DE GASTRONOMIA&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:14  CM&Alto:10  CM&Largo:50  CM&Peso:100  GR;;;
;Estufa tokyo caloventor con oscilacion modelo aura;159000;1;0;;;;;EDTEAURA-N;;TOKYO;7841175008339;;;22,70;22,70;22,70;3,115575;50;;;;;;;;ESTUFA CALOVENTOR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTEAURA-N.jpg;;;Marca:TOKYO&Producto:ESTUFAS RESIDENCIALES&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:22.7  CM&Alto:18  CM&Largo:30.5  CM&Peso:1720  GR;;;
;Enfriador evaporativo symphony mod sumo 60 mtrs2;1422000;1;0;;;;;EEVSYM-SUMO;;SYMPHONY;8901791100172;;;67,50;67,50;67,50;91,570500;0;;;;;;;;* GRAN CAPACIDAD DE TANQUE  45 LITROS, BRINDANDO ASí MáS HORAS DE CONFORT* REJILLAS INTERIORES CON MOVIMIENTO AUTOMáTICO PARA UNA MEJOR DISTRIBUCIóN DEL AIRE* BOMBA SUMERGIBLE DE GRAN CAPACIDAD*DEPOSITO PARA HIELO* FILTRO DE CELO ASPEN CON GRAN PODER DE ENFRIAMIENTO * NIVEL INDICADOR DE AGUA PARA MAYOR COMODIDAD;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EEVSYM-SUMO.jpg;;;Marca:SYMPHONY&Producto:ENFRIADORES EVAPORATIVOS&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Ancho:67.5  CM&Alto:102  CM&Largo:53.2  CM&Peso:15000  GR;;;
;Estufa tokyo halogena con infrarrojos modelo solis;148000;1;0;;;;;EDTESOLIS-N;;TOKYO;7841175008346;;;20,00;20,00;20,00;7,411250;50;;;;;;;;ESTUFA HALóGENA CON INFRARROJOS;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTESOLIS-N.jpg;;;Marca:TOKYO&Producto:ESTUFAS RESIDENCIALES&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:20  CM&Alto:38.5  CM&Largo:38.5  CM&Peso:2000  GR;;;
;Exhibidor termico edanca diamante 80x43x40 vidrio curvo ece-4;2233000;1;0;;;;;GET-ECE4;;EDANCA;0789348400283;;;44,00;44,00;44,00;40,590000;0;;;;;;;;EXHIBIDOR TERMICO EDANCAMODELO, ECE4UTILIDAD, IDEAL PARA EXHIBICION Y CONSERVACION DE MINUTAS EN GRAL. ( CALIENTE )CAPACIDAD PARA 4 BANDEJAS / 1 NIVELVIDRIO CURVO FRONTALTERMOSTATO REGULABLE DE 10º A 70ºCºHUMIDIFICADOR, QUE MANTIENE TUS ALIMENTOS SIN RESECARLOS POR LA TEMPERATURA.PUERTAS EN VIDRIO ESPEJADOPRESENTACIÓN, DE MESA.;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GET-ECE4.jpg;;;Marca:EDANCA&Producto:EXHIBIDORAS DE ALIMENTO&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Electrico:0  Watts&Acero inoxidable:0  COLOR&Niveles:1  CENTIMETROS&Ancho:44  CM&Alto:45  CM&Largo:82  CM&Peso:12300  GR;;;
;Exhibidor termico edanca ect-8 rect. 8 band 220v fte-curv;3747000;1;0;;;;;GEE-ECT8;;EDANCA;0789348401143;;;67,00;67,00;67,00;57,888000;0;;;;;;;;EXHIBIDOR TERMICO EDANCAMODELO, ECT8UTILIDAD, IDEAL PARA EXPOSICIÓN DE MINUTAS Y SALADOS EN GRALCAPACIDAD, 8 BANDEJAS EN DOS NIVELES DE 4 BANDEJAS C/ NIVELESTRUCTURA EN ACERO INOX CEPILLADOVIDRIO CURVO FRONTALTERMOSTATO REGULABLE DE 10º A 70º CºHUMIDIFICADORPUERTAS EN VIDRIO ESPEJADOILUMINACIÓN INTERNACENEFA DECORATIVA ILUMINADAPRESENTACIÓN, RECTANGULAR DE MESA.;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GEE-ECT8.jpg;;;Marca:EDANCA&Producto:EXHIBIDORAS DE ALIMENTO&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Acero inoxidable:0  COLOR&Electrico:0  Watts&Ancho:67  CM&Alto:64  CM&Largo:54  CM&Peso:27  GR;;;
;Exhibidor termico mod eod6 curva prata dupla 6b 220v 50 hz edanca;918000;1;0;;;;;GET-EOD6;;EDANCA;7893484002911;;;48,00;48,00;48,00;913,500000;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GET-EOD6.jpg;;;Marca:EDANCA&Producto:EXHIBIDORAS DE ALIMENTO&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:48  CM&Alto:40.2  CM&Largo:39  CM&Peso:913500  GR;;;
;Exhibidor termico edanca mod eo-3 3 bandejas simples;564000;1;0;;;;;GETE-EO3;;EDANCA;7893484003529;;;48,00;48,00;48,00;816,800000;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GETE-EO3.jpg;;;Marca:EDANCA&Producto:EXHIBIDORAS DE ALIMENTO&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:48  CM&Alto:33.5  CM&Largo:37.5  CM&Peso:816800  GR;;;
;Exhibidor termico tokyo ind de mesa 2.3kw 30n 80n c lr-ws-809d;3100000;1;0;;;;;GE-LRWS809D;;TOKYO INDUSTRIAL;6932398814522;;;56,00;56,00;56,00;130,032000;20;;;;;;;;UTILIZACIòN, EXPOSICIòN DE PRODUCTOS SALADOS Y MINUTAS EN GENERAL. ESTRCUCTURA EN ACERO. PARRILLAS REMOBIBLES. VIDRIO TEMPLADO FRONTAL Y TRASERO. LLAVE ENCENDIDO/APAGADO. TERMOSTATO;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GE-LRWS809D.jpg;;;Marca:TOKYO INDUSTRIAL&Producto:EXHIBIDORAS DE ALIMENTO&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Potencia:2.3  Watts&Ancho:56  CM&Alto:72  CM&Largo:129  CM&Peso:36000  GR;;;
;Exhibidor termico edanca evc-9 vert.-5 band 220v fte.curv;3801000;1;0;;;;;GEE-EVC9;;EDANCA;0789348400450;;;53,00;53,00;53,00;58,114500;0;;;;;;;;EXHIBIDOR TERMICO  EDANCAMODELO, EVC9 VERTICALUTILIDAD, IDEAL PARA EXPOSICIÓN DE MINUTAS EN GRAL.CAPACIDAD, PARA 9 BANDEJAS EN TRES NIVELES DE 3 BANDEJAS C/ NIVELESTRUCTURA EN ACERO CEPILLADOVIDRIO CURVO FRONTALTERMOSTATO REGULABLE DE 10º A 70ºCHUMIDIFICADOR, QUE MANTIENE TUS ALIMENTOS SIN QUE SE RESEQUEN POR LA TEMPERATURAPUERTAS EN VIDRIO ESPEJADOILUMINACIÓN INTERNA;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GEE-EVC9.jpg;;;Marca:EDANCA&Producto:EXHIBIDORAS DE ALIMENTO&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Electrico:0  Watts&Niveles:3  CENTIMETROS&Acero inoxidable:0  COLOR&Ancho:53  CM&Alto:86  CM&Largo:51  CM&Peso:22  GR;;;
;Exhibidor termico mod eo4 curva prata 4b 220v 50 hz edanca;644000;1;0;;;;;GET-EO4;;EDANCA;7893484002836;;;63,00;63,00;63,00;842,500000;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GET-EO4.jpg;;;Marca:EDANCA&Producto:EXHIBIDORAS DE ALIMENTO&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:63  CM&Alto:33.5  CM&Largo:35.5  CM&Peso:842500  GR;;;
;Exhibidor termico mod eo5 curva prata 5b 220v 50 hz edanca;755000;1;0;;;;;GET-EO5;;EDANCA;7893484002850;;;78,00;78,00;78,00;100,200000;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GET-EO5.jpg;;;Marca:EDANCA&Producto:EXHIBIDORAS DE ALIMENTO&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:78  CM&Alto:33.5  CM&Largo:35.5  CM&Peso:100200  GR;;;
;Exhibidor vertical inelro mt120 106 lts de 1c a 7c 850x480x550mm 270w 220v 50h;3016000;1;0;;;;;GEVIN-MT120;;INELRO;7798295540129;;;48,00;48,00;48,00;56,100000;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GEVIN-MT120.jpg;;;Marca:INELRO&Producto:EXHIBIDORAS DE ALIMENTO&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:48  CM&Alto:85  CM&Largo:55  CM&Peso:37000  GR;;;
;Expositor termico tokyo industrial md lrh-97l c/display 30n-90nc 0.46x0.45x0.79m;3572000;1;0;;;;;GET-LRH97L;;TOKYO INDUSTRIAL;6932398812313;;;55,00;55,00;55,00;64,281250;0;;;;;;;;EXPOSITOR TERMICO TOKYO INDSUTRIAL MODELO, LRH-97L CON DISPLAY.;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GET-LRH97L.jpg;;;Marca:TOKYO INDUSTRIAL&Producto:EXHIBIDORAS DE ALIMENTO&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:55  CM&Alto:85  CM&Largo:55  CM&Peso:24000  GR;;;
;Expositor termico tokyo industrial md lrh-137l c/display 30n-90nc 0.65x0.49x0.7m;4295000;1;0;;;;;GET-LRH137L;;TOKYO INDUSTRIAL;6932398812306;;;55,00;55,00;55,00;85,318750;0;;;;;;;;EXPOSITOR TERMICO TOKYO INDSUTRIAL - MODELO, LRH-137LCON DISPLAY.;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GET-LRH137L.jpg;;;Marca:TOKYO INDUSTRIAL&Producto:EXHIBIDORAS DE ALIMENTO&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:55  CM&Alto:85  CM&Largo:73  CM&Peso:29000  GR;;;
;Expositor vert.tokyo frio seco mod cgtokicvs400fs 1pta 400l com/335l neto;4253000;1;0;;;;;CGTOKICVS400FS;;TOKYO;7841175012121;;;66,00;66,00;66,00;219,433500;50;;;;;;;;BEBIDAS SIEMPRE FRíAS, ELEGí TENER LO MEJOR DENTRO DE CASA., ;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/CGTOKICVS400FS.jpg;;;Marca:TOKYO&Producto:VISICOOLERS PARA BEBIDAS&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:66  CM&Alto:201.5  CM&Largo:66  CM&Peso:78000  GR;;;
;Exprimidor de c�tricos inox skymsen inox mod ex 60l/h 1750rpm 1/4hp 220v 50hz;927000;1;0;;;;;GECSI-EX;;SKYMSEN;7895707656963;;;48,00;48,00;48,00;216,000000;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GECSI-EX.jpg;;;Marca:SKYMSEN&Producto:EXPRIMIDORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:48  CM&Alto:85  CM&Largo:41  CM&Peso:216000  GR;;;
;Exprimidora d/jug indust.metvisa tipo esp 50hz 220v 1/4cv;785000;1;0;;;;;GEJMT-ESP;;METVISA;7899511906917;;;23,00;23,00;23,00;8,521500;20;;;;;;;;.EXPRIMIDORA PARA CITRICOS.2 CONOS.ESTRUCTURA DE BASE EN ACERO INOXIDABLE.ACOMPAÑA VASO DOSIFICADOR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GEJMT-ESP.jpg;;;Marca:METVISA&Producto:EXPRIMIDORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:23  CM&Alto:38  CM&Largo:39  CM&Peso:GR;;;
;Expositor vertical tokyo-frio seco md cgtokvs540fs 1p 540l com/495l neto;5265000;1;0;;;;;CGTOKVS540FS;;TOKYO;7841175011964;;;75,00;75,00;75,00;292,762500;5;;;;;;;;BEBIDAS SIEMPRE FRíAS, ELEGí TENER LO MEJOR DENTRO DE CASA., ;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/CGTOKVS540FS.jpg;;;Marca:TOKYO&Producto:VISICOOLERS PARA BEBIDAS&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:75  CM&Alto:211  CM&Largo:74  CM&Peso:89000  GR;;;
;Extractor de jugo moulinex ju550d10 800w;678000;1;0;;;;;EDXEJU550D-N;;MOULINEX;3016661152351;;;28,30;28,30;28,30;58,400000;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDXEJU550D-N.jpg;;;Marca:MOULINEX&Producto:JUGUERAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:28.3  CM&Alto:51.5  CM&Largo:29.8  CM&Peso:58400  GR;;;
;Expositor vertical tokyo-mod tokvs350 panel led 350l com/330l neto;3964000;1;0;;;;;CGTOKVS350D;;TOKYO;7841175012312;;;64,50;64,50;64,50;208,544625;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/CGTOKVSC350D.jpg;;;Marca:TOKYO&Producto:VISICOOLERS PARA BEBIDAS&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:64.5  CM&Alto:191.6  CM&Largo:67.5  CM&Peso:78900  GR;;;
;Exprimidora de jugos industrial skymsen mod cse 1/2 hp-220v/50hz;4921000;1;0;;;;;GEJIS-CSE;;SKYMSEN;7895707641822;;;33,00;33,00;33,00;23,149500;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GEJIS-CSE.jpg;;;Marca:SKYMSEN&Producto:EXPRIMIDORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:33  CM&Alto:46  CM&Largo:61  CM&Peso:17000  GR;;;
;Extractor de jugos tokyo fruit max 600w 2 veloc cap para pulpa 1.4l;281000;1;0;;;;;EDTEFMAX-N;;TOKYO;7841175010240;;;30,50;30,50;30,50;5,491906;0;;;;;;;;AUMENTA TUS EMOCIONES Y ELEGí TENER LO MEJOR DENTRO DE CASA., ;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTEFMAX-N.jpg;;;Marca:TOKYO&Producto:JUGUERAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:30.5  CM&Alto:21.5  CM&Largo:33.5  CM&Peso:3020  GR;;;
;Extractor de jugos tokyo fruit max 600w 2 veloc cap para pulpa 1.5l;279000;1;0;;;;;EDTEFMAX2-N;;TOKYO;7841175014040;;;18,50;18,50;18,50;4,308419;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTEFMAX2-N.jpg;;;Marca:TOKYO&Producto:JUGUERAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:18.5  CM&Alto:31  CM&Largo:30.05  CM&Peso:3050  GR;;;
;Extrator de jugos robot coupe mod j80 ultra np 230/50/1;12047000;1;0;;;;;GEJRC-J80U;;ROBOT COUPE;;;;53,50;53,50;53,50;15,778488;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GEJRC-J80U.jpg;;;Marca:ROBOT COUPE&Producto:EXPRIMIDORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:53.5  CM&Alto:50.2  CM&Largo:23.5  CM&Peso:12500  GR;;;
;Fabricadora de hielo ecosilkon bala md zbp22 13/22kg/24h cap deposito 7k inx fil;4478000;1;0;;;;;GFHE-ZBP22;;ECOSILKON;7841175014439;;;44,00;44,00;44,00;43,010000;50;;;;;;;;;;;;;;;;;;;;Marca:ECOSILKON&Producto:FABRICADORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:44  CM&Alto:57.5  CM&Largo:68  CM&Peso:33000  GR;;;
;Fabricadora de hielo ecosilkon mod zbl9 40/90kg/24h cap deposito 48kg ac inox fi;9527000;1;0;;;;;GFHE-ZBL90;;ECOSILKON;7841175008919;;;68,00;68,00;68,00;144,355500;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GFHE-ZBL90.jpg;;;Marca:ECOSILKON&Producto:FABRICADORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:68  CM&Alto:111  CM&Largo:76.5  CM&Peso:78500  GR;;;
;Fabricadora hielo ecosilkon zbl180 160kg/24h cap dep 160 kg ac.inox;14352000;1;0;;;;;GFHE-ZBL180;;ECOSILKON;7841175010752;;;95,00;95,00;95,00;308,227500;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GFHE-ZBL180.jpg;;;Marca:ECOSILKON&Producto:FABRICADORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:95  CM&Alto:84  CM&Largo:154.5  CM&Peso:96000  GR;;;
;Fabricadora hielo ecosilkon zbl280 250kg/24h cap dep 160 kg ac.inox.;16892000;1;0;;;;;GFHE-ZBL280;;ECOSILKON;7841175010769;;;95,00;95,00;95,00;175,560000;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GFHE-ZBL280.jpg;;;Marca:ECOSILKON&Producto:FABRICADORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:95  CM&Alto:84  CM&Largo:88  CM&Peso:96000  GR;;;
;Fabricadora hielo ecosilkon zbl480 460kg/24h cap dep 160 kg ac.inox;23497000;1;0;;;;;GFHE-ZBL480;;ECOSILKON;7841175010776;;;84,00;84,00;84,00;299,376000;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GFHE-ZBL480.jpg;;;Marca:ECOSILKON&Producto:FABRICADORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:84  CM&Alto:88  CM&Largo:162  CM&Peso:96000  GR;;;
;Fabricadora hielo ecosilkon zbl150 75/150kg/24h cap dep 90kg ac.inox;12765000;1;0;;;;;GFHE-ZBL150;;ECOSILKON;7841175008902;;;68,00;68,00;68,00;223,924000;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GFHE-ZBL150.jpg;;;Marca:ECOSILKON&Producto:FABRICADORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:68  CM&Alto:148  CM&Largo:89  CM&Peso:105000  GR;;;
;Fabricadora de hielo tokyo tok-im 8.7kgs carga manual inox;1265000;1;0;;;;;CGFHTOKIM;;TOKYO;7841175013166;;;29,00;29,00;29,00;15,274300;50;;;;;;;;AUMENTA TUS EMOCIONES Y ELEGí TENER LO MEJOR DENTRO DE CASA., ;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/CGFHTOKIM.jpg;;;Marca:TOKYO&Producto:FABRICADORAS DE HIELO RESIDENCIALES&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:29  CM&Alto:46  CM&Largo:45.8  CM&Peso:12500  GR;;;
;Forrajera trapp trf-400 2hp;2933000;1;0;;;;;EDPTRF400;;TRAPP;7896260205384;;;58,20;58,20;58,20;131,149044;20;;;;;;;;2HP, 2 MARTLLOS FIJOS, 2 CUCHILLAS, PRODUCCIóN DE RACION VERDE 700/400KG/H;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPTRF400.jpg;;;Marca:TRAPP&Producto:FORRAJERAS&Segmento:JARDIN&Vendedor:Sara Comercial&Ancho:58.2  CM&Alto:105.3  CM&Largo:85.6  CM&Peso:67470  GR;;;
;Forrajera trapp trf-300 2hp c/ correa;3745000;1;0;;;;;EDPTRITRF30;;TRAPP;7896260205629;;;74,00;74,00;74,00;133,385000;5;;;;;;;;IDEAL PARA CORTAR Y TRITURAR FORRAJES, MOLER SEMILLAS Y CáSCARAS DE CEREALES, MAíZ DESGRANADO, CAñA DE AZúCAR, HIERBAS, ENTRE OTROS., ;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPTRITRF30.jpg;;;Marca:TRAPP&Producto:FORRAJERAS&Segmento:JARDIN&Vendedor:Sara Comercial&Ancho:74  CM&Alto:103  CM&Largo:70  CM&Peso:78000  GR;;;
