ID;Nombre;Precio impuestos incluidos;ID regla de impuestos;En oferta (0/1);Valor del descuento;Porcentaje de descuento;Descuento desde (aaaa-mm-dd);Descuento hasta (aaaa-mm-dd);Referencia nº;N° de referencia proveedor;Marca;EAN13;UPC;Ecotasa;Anchura;Altura;Profundidad;Peso;Cantidad;Cantidad mínima;Nivel de stock bajo;Envíame un mensaje de correo electrónico cuando la cantidad esté por debajo de este nivel;Visible en;Coste adicional del envío;Unidad para el precio unitario;Resumen;Descripción;Etiquetas (x,y,z...);Meta-título;Meta keywords;Meta descripción;URL reescrita;Disponible para pedidos (0 = No, 1 = Si);Fecha de disponibilidad del producto;Fecha de creación del producto;URL's de las imágenes (x,y,z...);Textos alternativos de imagen (x,y,z...);Elimine las imágenes existentes (0 = No, 1 = Si);Característica (Nombre:Valor:Posición:Personalizado);Estado;Destacado;
;Grillera george foreman gr2080 5 porciones + adaptador;461000;1;0;;;;;EDGFGR2080R-N;;GEORGE FOREMAN;027043994769;;;12,50;12,50;12,50;3,507031;50;;;;;;;;ES EL APARATO DE COCINA QUE CAMBIó EL JUEGO DE LA PARRILLA PARA SIEMPRE. LA PARRILLA Y PANINI DE PLATO BáSICO DE 5 PORCIONES GEORGE FOREMAN OFRECE UN ASADO RáPIDO Y RESULTADOS DELICIOSOS PARA HAMBURGUESAS, SáNDWICHES, POLLO, VERDURAS Y MáS. LA SUPERFICIE INCLINADA PATENTADA AYUDA A ELIMINAR LA GRASA DURANTE LA COCCIóN, Y LAS TOALLITAS CON REVESTIMIENTO ANTIADHERENTE GEORGE TOUGH SE LIMPIAN DESPUéS DE CADA USO. LA GRAN SUPERFICIE DE COCCIóN SE COMBINA CON EL CALENTAMIENTO DE DOBLE CONTACTO PARA ACELERAR EL ASADO Y PONER LOS ALIMENTOS EN LA MESA EN UN TIEMPO RéCORD.;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDGFGR2080R-N.jpg&http://181.40.23.235:8199/files/imagenes/productos/EDGFGR2080R-N(1).jpg&http://181.40.23.235:8199/files/imagenes/productos/EDGFGR2080R-N(2).jpg;;;Marca:GEORGE FOREMAN&Producto:SANDWICHERAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Tension electrica:220  VOLTIOS&Frecuencia electrica:50  HERTZ&Potencia:1370  Watts&Ancho:12.5  CM&Alto:33.5  CM&Largo:33.5  CM&Peso:2358  GR;;;
;Hamburguesera progas doble 1prensa a gas mod pr-950gn;948000;1;0;;;;;GHP-PR950GN;;PROGAS;000008673101;;;45,00;45,00;45,00;30,870000;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/GHP-PR950GN.jpg;;;Marca:PROGAS&Producto:PLANCHAS DE COCCION&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:45  CM&Alto:28  CM&Largo:98  CM&Peso:24400  GR;;;
;Grillera george foreman gr2144 9 porciones + adaptador;537000;1;0;;;;;EDGFGR2144P-N;;GEORGE FOREMAN;;;;14,00;14,00;14,00;6,384000;50;;;;;;;;LA PARRILLA Y PANINI DE PLACAS BáSICAS DE 9 PORCIONES DE GEORGE FOREMAN OFRECE PARRILLADAS RáPIDAS Y DELICIOSOS RESULTADOS PARA BISTECS, HAMBURGUESAS, POLLO, VERDURAS, SáNDWICHES Y MáS. LA SUPERFICIE INCLINADA PATENTADA AYUDA A ELIMINAR LA GRASA DURANTE LA COCCIóN, Y EL REVESTIMIENTO ANTIADHERENTE GEORGE TOUGH SE LIMPIA DESPUéS DE CADA USO. EL áREA DE COCCIóN GRANDE SE COMBINA CON CALENTADORES DE CONTACTO DUALES PARA ACELERAR LA PARRILLA Y OBTENER COMIDA EN LA MESA EN UN TIEMPO RéCORD.;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDGFGR2144P-N.jpg&http://181.40.23.235:8199/files/imagenes/productos/EDGFGR2144P-N(1).jpg&http://181.40.23.235:8199/files/imagenes/productos/EDGFGR2144P-N(2).jpg;;;Marca:GEORGE FOREMAN&Producto:SANDWICHERAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Potencia:2015  Watts&Tension electrica:220  VOLTIOS&Frecuencia electrica:50  HERTZ&Ancho:14  CM&Alto:38  CM&Largo:48  CM&Peso:3628  GR;;;
;Heladera comercial ecosilkon blanca 4ptas-gc4pb/mc4pi;11612000;1;0;;;;;GHEGC4PB;;ECOSILKON;;;;77,00;77,00;77,00;558,134500;5;;;;;;;;LA HELADERA COMERCIAL ECOSILKON CUENTA CON 4 PUERTAS IDEAL PARA LA CONSERVACIóN DE ALIMENTOS Y BEBIDAS TIENE UNA CAPACIDAD DE 700 LITROS. LA ESTRUCTURA ES EN CHAPA DE ACERO CON PINTURA BLANCA ANTICORROSIVA. CUENTA CON AISLAMIENTO TéRMICO EN POLIURETANO INYECTADO Y CONTROLADOR DIGITAL.;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/GHEGC4PB.jpg;;;Marca:ECOSILKON&Producto:REFRIGERACION COMERCIAL&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Capacidad:700  Litros&Ancho:77  CM&Alto:218  CM&Largo:133  CM&Peso:105000  GR;;;
;Heladera ariston enblh19122ft 322 lts freezer abajo;6571000;1;0;;;;;EDARENBLH19122FT;;ARISTON;8007842784039;;;70,00;70,00;70,00;258,304375;20;;;;;;;;UN ELECTRODOMéSTICO ALTO QUE SE ADAPTA A LAS NECESIDADES DE SU FAMILIA. COLOR ACERO INOXIDABLE, DISEñO DE ACERO INOXIDABLE, SIN ESCARCHA.;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDARENBLH19122FT.jpg;;;Marca:ARISTON&Producto:HELADERAS FRIO SECO&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Capacidad:470  Litros&Ancho:70  CM&Alto:195.5  CM&Largo:75.5  CM&Peso:GR;;;
;Heladera tokyo inox frio humedo mod tok420in con dispenser;4010000;1;0;;;;;HETOK420IN;;TOKYO;7841175015795;;;1,00;1,00;1,00;0,001000;50;;;;;;;;ALIMENTOS SIEMPRE FRESCOS, DISEñO INTERIOR PRáCTICO QUE PERMITE MANTENER POR MáS TIEMPO LAS VERDURAS Y FRUTAS, POSEE UNA ALTA RESISTENCIA QUE FACILITA LIMPIEZA.;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/HETOK420IN.jpg&http://181.40.23.235:8199/files/imagenes/productos/HETOK420IN(1).jpg;;;Marca:TOKYO&Producto:HELADERAS FRIO HUMEDO&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Tension electrica:220-240  VOLTIOS&Frecuencia electrica:50  HERTZ&Capacidad:294  Litros&Ancho:1  CM&Alto:1  CM&Largo:1  CM&Peso:1  GR;;;
;Heladera tokyo mod magna gt-273 frio humedo 2 puertas blanca 220v/50hz;2251000;1;0;;;;;HETOKVM213;;TOKYO;7841175014705;;;59,50;59,50;59,50;128,118375;50;;;;;;;;ALIMENTOS SIEMPRE FRESCOS, DISEñO INTERIOR PRáCTICO QUE PERMITE MANTENER POR MáS TIEMPO LAS VERDURAS Y FRUTAS, POSEE UNA ALTA RESISTENCIA QUE FACILITA LIMPIEZA.;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/HETOKVM213.jpg&http://181.40.23.235:8199/files/imagenes/productos/HETOKVM213(1).jpg;;;Marca:TOKYO&Producto:HELADERAS FRIO HUMEDO&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:59.5  CM&Alto:148.5  CM&Largo:58  CM&Peso:1  GR;;;
;Heladera tokyo mod tok420 2puertas blanco;3702000;1;0;;;;;HETOK420B;;TOKYO;7841175015788;;;1,00;1,00;1,00;53,000000;50;;;;;;;;REFRIGERA TUS ALIMENTOS CON ESTILO Y PRACTICIDAD., LA HELADERA TOKYO TIENE UN DISEñO ELEGANTE Y MODERNO, CUENTA CON DOS PUERTAS, ESTANTES REGULABLES DE VIDRIO TEMPLADO, CAJóN DE FRUTAS Y VERDURAS DE ACRíLICO DE CRISTAL DE ALTA RESISTENCIA, LUZ INTERIOR, CONTROL DE TEMPERATURA Y UNA PARRILLA EN CONGELADOR.;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/HETOK420B.jpg;;;Marca:TOKYO&Producto:HELADERAS FRIO HUMEDO&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Tension electrica:220-240  VOLTIOS&Frecuencia electrica:50  HERTZ&Capacidad:294  Litros&Ancho:1  CM&Alto:1  CM&Largo:1  CM&Peso:53000  GR;;;
;Heladera tokyo mod magna silver gt-273 frio humedo 2 puertas 220v/50hz;2329000;1;0;;;;;HETOKVM213S;;TOKYO;7841175015160;;;57,80;57,80;57,80;130,050000;50;;;;;;;;ALIMENTOS SIEMPRE FRESCOS, DISEñO INTERIOR PRáCTICO QUE PERMITE MANTENER POR MáS TIEMPO LAS VERDURAS Y FRUTAS, POSEE UNA ALTA RESISTENCIA QUE FACILITA LIMPIEZA.;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/HETOKVM213S.jpg&http://181.40.23.235:8199/files/imagenes/productos/HETOKVM213S(1).jpg;;;Marca:TOKYO&Producto:HELADERAS FRIO HUMEDO&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:57.8  CM&Alto:60  CM&Largo:150  CM&Peso:44000  GR;;;
;Heladera whirlpool big foot wre80ckdwx 586/573l evox frio seco panel touch + ada;9476000;1;0;;;;;HEWRE80CKDWX;;WHIRLPOOL;7891129254077;;;77,70;77,70;77,70;318,239775;5;;;;;;;;TEMPERATURA AUTOMÁTICA., CONSERVA LA FRESCURA DE TUS ALIMENTOS LA TECNOLOGíA SEXTO SENTIDO SE ADAPTA A TUS NECESIDADES YA QUE REGULA AUTOMáTICAMENTE LA TEMPERATURA PARA MANTENER EL SABOR Y LA FRESCURA DE TUS PRODUCTOS SIN MEZCLAR LOS OLORES, A LA VEZ QUE TE PERMITE AHORRAR ENERGíA Y TIEMPO, ESPACIO ADAPTABLE., TODOS TUS PRODUCTOS AL ALCANCE DE TU MANO EL ESTILO SIDE BY SIDE JUNTO CON EL FREEZER UBICADO EN LA PARTE INFERIOR, TE BRINDAN MAYOR COMODIDAD A LA HORA DE ENCONTRAR Y DISPONER TUS COMIDAS FAVORITAS., ANTI CORROSIÓN Y ANTI HUELLAS., TECNOLOGíA ADAPTADA A LA VIDA CONTEMPORáNEA LA TECNOLOGíA EVOX PROTEGE TU HELADERA DE LA CORROSIóN Y EVITA MARCAS GRACIAS A SU PELíCULA ANTI-HUELLAS., ILUMINACIÓN LED., MAYOR DURABILIDAD Y AHORRO DE ENERGíA LA LUZ LED INTERIOR NO SOLO TE PERMITE ;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/HEWRE80CKDWX.jpg&http://181.40.23.235:8199/files/imagenes/productos/HEWRE80CKDWX(1).jpg;;;Marca:WHIRLPOOL&Producto:HELADERAS FRIO SECO&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:77.7  CM&Alto:190.5  CM&Largo:86  CM&Peso:108000  GR;;;
;Heladera tokyo mod tokofi 67l para oficina 220v 50hz;1179000;1;0;;;;;HETOKOFI;;TOKYO;7841175012374;;;46,50;46,50;46,50;40,450815;50;;;;;;;;ALIMENTOS SIEMPRE FRESCOS, DISEñO INTERIOR PRACTICO QUE PERMITE MANTENER POR MáS TIEMPO LAS VERDURAS Y FRUTAS, POSEE UNA ALTA RESISTENCIA QUE FACILITA LIMPIEZA., ;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/HETOKOFI.jpg;;;Marca:TOKYO&Producto:HELADERAS FRIO HUMEDO&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Tension electrica:220-240  VOLTIOS&Frecuencia electrica:50  HERTZ&Ancho:46.5  CM&Alto:64.2  CM&Largo:54.2  CM&Peso:19000  GR;;;
;Heladera whirlpool wrm44hk 375/400l evox frio seco;3755000;1;0;;;;;HEWHWRM44HKDWC;;WHIRLPOOL;7891129519862;;;180,00;180,00;180,00;219,169800;50;;;;;;;;TURBO FREEZER., ENFRíA MáS RáPIDO TUS ALIMENTOS AUMENTANDO LA POTENCIA DEL FREEZER., ESPACIO FRESH., ESPACIO FRESHCONSERVA LA FRESCURA ORIGINAL DE TUS FRUTAS Y VERDURAS TODA LA SEMANA, CONTROL EXTERNO DE TEMPERATURA., REGULá 4 NIVELES DE TEMPERATURA MáS FUNCIóN TURBO, SIN ABRIR LA PUERTA.;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/HEWHWRM44HKDWC.jpg&http://181.40.23.235:8199/files/imagenes/productos/HEWHWRM44HKDWC(1).jpg&http://181.40.23.235:8199/files/imagenes/productos/HEWHWRM44HKDWC(2).jpg;;;Marca:WHIRLPOOL&Producto:HELADERAS FRIO SECO&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:180  CM&Alto:65.2  CM&Largo:74.7  CM&Peso:59500  GR;;;
;Heladera whirlpool french door wro80ckdwx 564/540l evox frio seco;8613000;1;0;;;;;HEWHWRO80CKDWX;;WHIRLPOOL;7891129538450;;;78,00;78,00;78,00;318,630000;50;;;;;;;;TEMPERATURA AUTOMÁTICA., CONSERVA LA FRESCURA DE TUS ALIMENTOS LA TECNOLOGíA SEXTO SENTIDO SE ADAPTA A TUS NECESIDADES YA QUE REGULA AUTOMáTICAMENTE LA TEMPERATURA PARA MANTENER EL SABOR Y LA FRESCURA DE TUS PRODUCTOS SIN MEZCLAR LOS OLORES, A LA VEZ QUE TE PERMITE AHORRAR ENERGíA Y TIEMPO., ANTICORROSIÓN Y ANTI HUELLAS., TECNOLOGíA ADAPTADA A LA VIDA CONTEMPORáNEA LA TECNOLOGíA EVOX PROTEGE TU HELADERA DE LA CORROSIóN Y EVITA MARCAS GRACIAS A SU PELíCULA ANTI-HUELLAS., MAYOR ESPACIO., TODOS TUS PRODUCTOS AL ALCANCE DE TU MANO EL ESTILO SIDE BY SIDE JUNTO CON EL FREEZER UBICADO EN LA PARTE INFERIOR, TE BRINDAN MAYOR COMODIDAD A LA HORA DE ENCONTRAR Y DISPONER TUS COMIDAS FAVORITAS., ILUMINACIÓN LED., MAYOR DURABILIDAD Y AHORRO DE ENERGíA LA LUZ LED INTERIOR NO SOLO TE PERMITE VISU;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/HEWHWRO80CKDWX.jpg&http://181.40.23.235:8199/files/imagenes/productos/HEWHWRO80CKDWX(1).jpg&http://181.40.23.235:8199/files/imagenes/productos/HEWHWRO80CKDWX(3).jpg;;;Marca:WHIRLPOOL&Producto:HELADERAS FRIO SECO&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:78  CM&Alto:190  CM&Largo:86  CM&Peso:110200  GR;;;
;Heladera whirlpool wrm45ak 400/375l evox frio seco panel touch;4114000;1;0;;;;;HEWHWRM45AKDWC;;WHIRLPOOL;7891129266353;;;64,00;64,00;64,00;184,320000;50;;;;;;;;LA NUEVA GENERACIóN DE HELADERAS WHIRLPOOL POSEEN UNA GRAN FLEXIBILIDAD Y MOVILIDAD DE COMPARTIMENTOS PARA MEJORAR EL ALMACENAMIENTO Y LA CONSERVACIóN DE TUS ALIMENTOS Y BEBIDAS. ADEMáS CUENTA CON VARIAS FUNCIONES QUE HARáN TU DíA A DíA MUCHO MáS SENCILLO., ESPACIO ADAPT., ESTANTES Y BANDEJAS COMPLETAMENTE FLEXIBLES PARA ADAPTAR EL ESPACIO DE GUARDADO A LAS DIFERENTES NECESIDADES. PODRáS REGULARLOS Y REALIZAR MúLTIPLES COMBINACIONES SIN NECESIDAD DE REMOVERLOS., ESPACIO FRESH., CONSERVA LA FRESCURA ORIGINAL DE TUS FRUTAS Y VERDURAS TODA LA SEMANA Y EVITA QUE SE RESEQUEN GRACIAS AL ESPACIO FRESH., TURBO FREEZER., PERMITE AUMENTAR LA POTENCIA DEL FREEZER POR HASTA 3 HORAS PARA ENFRIAR MáS RáPIDO. ¿LO MEJORÑ TE AVISA CUANDO ESTáN LISTOS PARA CONSUMIRLOS., ;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/HEWHWRM45AKDWC(1).jpg&http://181.40.23.235:8199/files/imagenes/productos/HEWHWRM45AKDWC.jpg&http://181.40.23.235:8199/files/imagenes/productos/HEWHWRM45AKDWC(2).jpg;;;Marca:WHIRLPOOL&Producto:HELADERAS FRIO SECO&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:64  CM&Alto:180  CM&Largo:64  CM&Peso:59500  GR;;;
;Heladera whirlpool wrm44hb 375/400l blanco frio seco;3650000;1;0;;;;;HEWHWRM44HBDWC;;WHIRLPOOL;7891129519855;;;180,00;180,00;180,00;219,169800;50;;;;;;;;TURBO FREEZER., ENFRíA MáS RáPIDO TUS ALIMENTOS AUMENTANDO LA POTENCIA DEL FREEZER., ESPACIO FRESH., ESPACIO FRESHCONSERVA LA FRESCURA ORIGINAL DE TUS FRUTAS Y VERDURAS TODA LA SEMANA, CONTROL EXTERNO DE TEMPERATURAS., REGULá 4 NIVELES DE TEMPERATURA MáS FUNCIóN TURBO, SIN ABRIR LA PUERTA.;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/HEWHWRM44HBDWC(1).jpg&http://181.40.23.235:8199/files/imagenes/productos/HEWHWRM44HBDWC.jpg&http://181.40.23.235:8199/files/imagenes/productos/HEWHWRM44HBDWC(2).jpg;;;Marca:WHIRLPOOL&Producto:HELADERAS FRIO SECO&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:180  CM&Alto:65.2  CM&Largo:74.7  CM&Peso:59500  GR;;;
;Heladera whirlpool wrm45ab 400/375l blanco frio seco panel touch;4015000;1;0;;;;;HEWHWRM45ABDWC;;WHIRLPOOL;7891129266346;;;74,00;74,00;74,00;216,450000;50;;;;;;;;LA NUEVA GENERACIóN DE HELADERAS WHIRLPOOL POSEEN UNA GRAN FLEXIBILIDAD Y MOVILIDAD DE COMPARTIMENTOS PARA MEJORAR EL ALMACENAMIENTO Y LA CONSERVACIóN DE TUS ALIMENTOS Y BEBIDAS. ADEMáS CUENTA CON VARIAS FUNCIONES QUE HARáN TU DíA A DíA MUCHO MáS SENCILLO., ESPACIO ADAPT., ESTANTES Y BANDEJAS COMPLETAMENTE FLEXIBLES PARA ADAPTAR EL ESPACIO DE GUARDADO A LAS DIFERENTES NECESIDADES. PODRáS REGULARLOS Y REALIZAR MúLTIPLES COMBINACIONES SIN NECESIDAD DE REMOVERLOS., ESPACIO FRESH., CONSERVA LA FRESCURA ORIGINAL DE TUS FRUTAS Y VERDURAS TODA LA SEMANA Y EVITA QUE SE RESEQUEN GRACIAS AL ESPACIO FRESH., TURBO FREEZER., PERMITE AUMENTAR LA POTENCIA DEL FREEZER POR HASTA 3 HORAS PARA ENFRIAR MáS RáPIDO. ¿LO MEJORÑ TE AVISA CUANDO ESTáN LISTOS PARA CONSUMIRLOS.;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/HEWHWRM45ABDWC.jpg&http://181.40.23.235:8199/files/imagenes/productos/HEWHWRM45ABDWC(2).jpg&http://181.40.23.235:8199/files/imagenes/productos/HEWHWRM45ABDWC(3).jpg;;;Marca:WHIRLPOOL&Producto:HELADERAS FRIO SECO&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:74  CM&Alto:180  CM&Largo:65  CM&Peso:59500  GR;;;
;Heladera whirlpool wrm54ab 426/400l blanco frio seco panel touch;4753000;1;0;;;;;HEWHWRM54ABDWC;;WHIRLPOOL;8891128266360;;;64,00;64,00;64,00;192,512000;50;;;;;;;;LA NUEVA GENERACIóN DE HELADERAS WHIRLPOOL POSEEN UNA GRAN FLEXIBILIDAD Y MOVILIDAD DE COMPARTIMENTOS PARA MEJORAR EL ALMACENAMIENTO Y LA CONSERVACIóN DE TUS ALIMENTOS Y BEBIDAS. ADEMáS CUENTA CON VARIAS FUNCIONES QUE HARáN TU DíA A DíA MUCHO MáS SENCILLO., ;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/HEWHWRM54ABDWC.jpg&http://181.40.23.235:8199/files/imagenes/productos/HEWHWRM54ABDWC(1).jpg&http://181.40.23.235:8199/files/imagenes/productos/HEWHWRM54ABDWC(2).jpg;;;Marca:WHIRLPOOL&Producto:HELADERAS FRIO SECO&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:64  CM&Alto:188  CM&Largo:64  CM&Peso:67500  GR;;;
;Heladera whirlpool wrm54ak 426/400l evox frio seco panel touch;4806000;1;0;;;;;HEWHWRM54AKDWC;;WHIRLPOOL;7891129266377;;;75,00;75,00;75,00;225,600000;50;;;;;;;;LA NUEVA GENERACIóN DE HELADERAS WHIRLPOOL POSEEN UNA GRAN FLEXIBILIDAD Y MOVILIDAD DE COMPARTIMENTOS PARA MEJORAR EL ALMACENAMIENTO Y LA CONSERVACIóN DE TUS ALIMENTOS Y BEBIDAS. ADEMáS CUENTA CON VARIAS FUNCIONES QUE HARáN TU DíA A DíA MUCHO MáS SENCILLO., FREEZER CONTROL., UBICADO EN LA PARTE SUPERIOR DEL REFRIGERADOR, ES UN COMPARTIMIENTO Y CONTROL ESPECIAL PARA CONSERVAR DIFERENTES ALIMENTOS A SU TEMPERATURA IDEAL., ESPACIO ADAPT., LOS ESPACIOS ADAPTABLES DE LA HELADERA TE BRINDAN MAYOR FLEXIBILIDAD PARA ALMACENAR BEBIDAS Y SALSAS DE DIFERENTES ALTURAS, APROVECHANDO TODO EL ESPACIO DE LA PUERTA. TAMBIéN PODéS MOVER TUS BEBIDAS DEL FREEZER AL REFRIGERADOR, PARA CONSEGUIR LA TEMPERATURA IDEAL., ESPACIO FRESH., DISFRUTá DE TUS VERDURAS TODA LA SEMANA! GUARDALAS CON LA TEMPERATURA ;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/HEWHWRM54AKDWC.jpg&http://181.40.23.235:8199/files/imagenes/productos/HEWHWRM54AKDWC(1).jpg&http://181.40.23.235:8199/files/imagenes/productos/HEWHWRM54AKDWC(2).jpg;;;Marca:WHIRLPOOL&Producto:HELADERAS FRIO SECO&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:75  CM&Alto:188  CM&Largo:64  CM&Peso:67500  GR;;;
;Heladera whirlpool wrm56bb 492/462l blanco inverter frio seco panel touch;6880000;1;0;;;;;HEWHWRM56BB;;WHIRLPOOL;7891129531642;;;78,00;78,00;78,00;272,727000;50;;;;;;;;TECNOLOGÍA XPERT INVERTER., AHORRO SUPERIOR, MEJOR RENDIMIENTO Y DURABILIDAD. COMPARACIONES REALIZADAS SOBRE PRODUCTOS WHIRLPOOL CON Y SIN TECNOLOGíA INVERTER EN EL COMPRESOR. COMPARACIONES REALIZADAS SOBRE PRODUCTOS WHIRLPOOL CON Y SIN TECNOLOGíA INVERTER EN EL COMPRESOR., TURBO CONTROL + COLD ROOM., COMPARTIMIENTO EXTRA FRíO, CON FUNCIóN TURBO QUE PERMITE AUMENTAR LA POTENCIA EN UNO DE LOS LADOS PARA ENFRIAR BEBIDAS O POSTRES MUCHO MAS RáPIDO. DEBIDO A LA POSIBILIDAD DE AJUSTAR EL FLUJO DE AIRE ENTRE COMPARTIMIENTOS., ESPACIO ADAPT., ESTANTES DE PUERTA CON ALTURA AJUSTABLE PARA OPTIMIZAR EL ESPACIO AL MáXIMO.;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/HEWHWRM56BB.jpg&http://181.40.23.235:8199/files/imagenes/productos/HEWHWRM56BB(1).jpg;;;Marca:WHIRLPOOL&Producto:HELADERAS FRIO SECO&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:78  CM&Alto:189  CM&Largo:74  CM&Peso:82000  GR;;;
;Heladera whirlpool wrm56bk 492/462l evox inverter frio seco panel touch;7126000;1;0;;;;;HEWHWRM56BKDWX;;WHIRLPOOL;7891129531659;;;80,00;80,00;80,00;282,000000;50;;;;;;;;TECNOLOGÍA XPERT INVERTER., AHORRO SUPERIOR, MEJOR RENDIMIENTO Y DURABILIDAD. COMPARACIONES REALIZADAS SOBRE PRODUCTOS WHIRLPOOL CON Y SIN TECNOLOGíA INVERTER EN EL COMPRESOR. COMPARACIONES REALIZADAS SOBRE PRODUCTOS WHIRLPOOL CON Y SIN TECNOLOGíA INVERTER EN EL MOTOR., TURBO CONTROL + COLD ROOM., COMPARTIMIENTO EXTRA FRíO, CON FUNCIóN TURBO QUE PERMITE AUMENTAR LA POTENCIA EN UNO DE LOS LADOS PARA ENFRIAR BEBIDAS O POSTRES MUCHO MAS RáPIDO. DEBIDO A LA POSIBILIDAD DE AJUSTAR EL FLUJO DE AIRE ENTRE COMPARTIMIENTOS., ESPACIO ADAPT., ESTANTES DE PUERTA CON ALTURA AJUSTABLE PARA OPTIMIZAR EL ESPACIO AL MáXIMO.;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/HEWHWRM56BKDWX.jpg&http://181.40.23.235:8199/files/imagenes/productos/HEWHWRM56BKDWX(1).jpg;;;Marca:WHIRLPOOL&Producto:HELADERAS FRIO SECO&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:80  CM&Alto:188  CM&Largo:75  CM&Peso:82000  GR;;;
;Heladera whirlpool wrm57bk 530/500l evox inverter frio seco panel touch;7433000;1;0;;;;;HEWHWRM57BKDWX;;WHIRLPOOL;7891129531666;;;78,00;78,00;78,00;285,714000;50;;;;;;;;TECNOLOGÍA XPERT INVERTER., AHORRO SUPERIOR, MEJOR RENDIMIENTO Y DURABILIDAD. COMPARACIONES REALIZADAS SOBRE PRODUCTOS WHIRLPOOL CON Y SIN TECNOLOGíA INVERTER EN EL COMPRESOR. COMPARACIONES REALIZADAS SOBRE PRODUCTOS WHIRLPOOL CON Y SIN TECNOLOGíA INVERTER EN EL COMPRESOR., TURBO CONTROL + COLD ROOM., COMPARTIMIENTO EXTRA FRíO, CON FUNCIóN TURBO QUE PERMITE AUMENTAR LA POTENCIA EN UNO DE LOS LADOS PARA ENFRIAR BEBIDAS O POSTRES MUCHO MAS RáPIDO. DEBIDO A LA POSIBILIDAD DE AJUSTAR EL FLUJO DE AIRE ENTRE COMPARTIMIENTOS., ESPACIO ADAPT., ESTANTES DE PUERTA CON ALTURA AJUSTABLE PARA OPTIMIZAR EL ESPACIO AL MáXIMO.;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/HEWHWRM57BKDWX.jpg&http://181.40.23.235:8199/files/imagenes/productos/HEWHWRM57BKDWX(1).jpg&http://181.40.23.235:8199/files/imagenes/productos/HEWHWRM57BKDWX(2).jpg;;;Marca:WHIRLPOOL&Producto:HELADERAS FRIO SECO&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:78  CM&Alto:198  CM&Largo:74  CM&Peso:84000  GR;;;
