ID;Nombre;Precio impuestos incluidos;ID regla de impuestos;En oferta (0/1);Valor del descuento;Porcentaje de descuento;Descuento desde (aaaa-mm-dd);Descuento hasta (aaaa-mm-dd);Referencia nº;N° de referencia proveedor;Marca;EAN13;UPC;Ecotasa;Anchura;Altura;Profundidad;Peso;Cantidad;Cantidad mínima;Nivel de stock bajo;Envíame un mensaje de correo electrónico cuando la cantidad esté por debajo de este nivel;Visible en;Coste adicional del envío;Unidad para el precio unitario;Resumen;Descripción;Etiquetas (x,y,z...);Meta-título;Meta keywords;Meta descripción;URL reescrita;Disponible para pedidos (0 = No, 1 = Si);Fecha de disponibilidad del producto;Fecha de creación del producto;URL's de las imágenes (x,y,z...);Textos alternativos de imagen (x,y,z...);Elimine las imágenes existentes (0 = No, 1 = Si);Característica (Nombre:Valor:Posición:Personalizado);Estado;Destacado;
;Exhibidor vertical inelro mod mt-380 380lts 1 a 7 c 220v/50 hz 4 estantes ajust;3562000;1;0;;;;;GEVIN-MT380;;INELRO;7798295540167;;;62,50;62,50;62,50;185,109375;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GEVIN-MT380.jpg;;;Marca:INELRO&Producto:EXHIBIDORAS DE ALIMENTO&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:62.5  CM&Alto:179.5  CM&Largo:66  CM&Peso:79000  GR;;;
;Expositor termico tokyo industrial md lrh-137l c/display 30n-90nc 0.65x0.49x0.7m;4295000;1;0;;;;;GET-LRH137L;;TOKYO INDUSTRIAL;6932398812306;;;55,00;55,00;55,00;85,318750;0;;;;;;;;EXPOSITOR TERMICO TOKYO INDSUTRIAL - MODELO, LRH-137LCON DISPLAY.;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GET-LRH137L.jpg;;;Marca:TOKYO INDUSTRIAL&Producto:EXHIBIDORAS DE ALIMENTO&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:55  CM&Alto:85  CM&Largo:73  CM&Peso:29000  GR;;;
;Expositor termico tokyo industrial md lrh-97l c/display 30n-90nc 0.46x0.45x0.79m;3572000;1;0;;;;;GET-LRH97L;;TOKYO INDUSTRIAL;6932398812313;;;55,00;55,00;55,00;64,281250;0;;;;;;;;EXPOSITOR TERMICO TOKYO INDSUTRIAL MODELO, LRH-97L CON DISPLAY.;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GET-LRH97L.jpg;;;Marca:TOKYO INDUSTRIAL&Producto:EXHIBIDORAS DE ALIMENTO&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:55  CM&Alto:85  CM&Largo:55  CM&Peso:24000  GR;;;
;Expositor vertical tokyo-mod tokvs250 panel led 250l com/242l neto;3200000;1;0;;;;;CGTOKVS250D;;TOKYO;7841175012268;;;58,50;58,50;58,50;161,793450;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/CGTOKVSC250D.jpg;;;Marca:TOKYO&Producto:VISICOOLERS PARA BEBIDAS&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:58.5  CM&Alto:175.6  CM&Largo:63  CM&Peso:67000  GR;;;
;Expositor vertical tokyo-frio seco md cgtokvs540fs 1p 540l com/495l neto;4617000;1;0;;;;;CGTOKVS540FS;;TOKYO;7841175011964;;;75,00;75,00;75,00;292,762500;5;;;;;;;;BEBIDAS SIEMPRE FRíAS, ELEGí TENER LO MEJOR DENTRO DE CASA., ;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/CGTOKVS540FS.jpg;;;Marca:TOKYO&Producto:VISICOOLERS PARA BEBIDAS&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:75  CM&Alto:211  CM&Largo:74  CM&Peso:89000  GR;;;
;Expositor vert.tokyo frio seco mod cgtokicvs400fs 1pta 400l com/335l neto;4055000;1;0;;;;;CGTOKICVS400FS;;TOKYO;7841175012121;;;66,00;66,00;66,00;219,433500;20;;;;;;;;BEBIDAS SIEMPRE FRíAS, ELEGí TENER LO MEJOR DENTRO DE CASA., ;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/CGTOKICVS400FS.jpg;;;Marca:TOKYO&Producto:VISICOOLERS PARA BEBIDAS&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:66  CM&Alto:201.5  CM&Largo:66  CM&Peso:78000  GR;;;
;Exprimidor tokyo tok-bl inox citrus juicer 180w;220000;1;0;;;;;EDTEXPJC2018H-N;;TOKYO;7841175013340;;;19,50;19,50;19,50;3,510000;50;;;;;;;;AUMENTA TUS EMOCIONES Y ELEGí TENER LO MEJOR DENTRO DE CASA., ;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTEXPJC2018H-N.jpg;;;Marca:TOKYO&Producto:JUGUERAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:19.5  CM&Alto:30  CM&Largo:24  CM&Peso:1600  GR;;;
;Expositor vertical tokyo-mod tokvs350 panel led 350l com/330l neto;3964000;1;0;;;;;CGTOKVS350D;;TOKYO;7841175012312;;;64,50;64,50;64,50;208,544625;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/CGTOKVSC350D.jpg;;;Marca:TOKYO&Producto:VISICOOLERS PARA BEBIDAS&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:64.5  CM&Alto:191.6  CM&Largo:67.5  CM&Peso:78900  GR;;;
;Exprimidor de c�tricos inox skymsen inox mod ex 60l/h 1750rpm 1/4hp 220v 50hz;927000;1;0;;;;;GECSI-EX;;SKYMSEN;7895707656963;;;48,00;48,00;48,00;216,000000;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GECSI-EX.jpg;;;Marca:SKYMSEN&Producto:EXPRIMIDORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:48  CM&Alto:85  CM&Largo:41  CM&Peso:216000  GR;;;
;Exprimidora d/jug indust.metvisa tipo esp 50hz 220v 1/4cv;785000;1;0;;;;;GEJMT-ESP;;METVISA;7899511906917;;;23,00;23,00;23,00;8,521500;5;;;;;;;;.EXPRIMIDORA PARA CITRICOS.2 CONOS.ESTRUCTURA DE BASE EN ACERO INOXIDABLE.ACOMPAÑA VASO DOSIFICADOR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GEJMT-ESP.jpg;;;Marca:METVISA&Producto:EXPRIMIDORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:23  CM&Alto:38  CM&Largo:39  CM&Peso:GR;;;
;Exprimidora tokyo twist 25w 600ml;109000;1;0;;;;;EDTETWIST-N;;TOKYO;7841175010257;;;19,00;19,00;19,00;1,850125;50;;;;;;;;AUMENTA TUS EMOCIONES Y ELEGí TENER LO MEJOR DENTRO DE CASA., ;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTETWIST-N.jpg;;;Marca:TOKYO&Producto:JUGUERAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Potencia:25  Watts&Capacidad:0.6  Litros&Ancho:19  CM&Alto:19  CM&Largo:20.5  CM&Peso:1070  GR;;;
;Exprimidora de jugos industrial skymsen mod cse 1/2 hp-220v/50hz;4921000;1;0;;;;;GEJIS-CSE;;SKYMSEN;7895707641822;;;33,00;33,00;33,00;23,149500;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GEJIS-CSE.jpg;;;Marca:SKYMSEN&Producto:EXPRIMIDORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:33  CM&Alto:46  CM&Largo:61  CM&Peso:17000  GR;;;
;Extractor de jugos tokyo fruit max 600w 2 veloc cap para pulpa 1.4l;281000;1;0;;;;;EDTEFMAX-N;;TOKYO;7841175010240;;;30,50;30,50;30,50;5,491906;0;;;;;;;;AUMENTA TUS EMOCIONES Y ELEGí TENER LO MEJOR DENTRO DE CASA., ;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTEFMAX-N.jpg;;;Marca:TOKYO&Producto:JUGUERAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:30.5  CM&Alto:21.5  CM&Largo:33.5  CM&Peso:3020  GR;;;
;Extractor de jugo moulinex ju550d10 800w;678000;1;0;;;;;EDXEJU550D-N;;MOULINEX;3016661152351;;;28,30;28,30;28,30;58,400000;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDXEJU550D-N.jpg;;;Marca:MOULINEX&Producto:JUGUERAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:28.3  CM&Alto:51.5  CM&Largo:29.8  CM&Peso:58400  GR;;;
;Extractor de jugos tokyo fruit max 600w 2 veloc cap para pulpa 1.5l;279000;1;0;;;;;EDTEFMAX2-N;;TOKYO;7841175014040;;;18,50;18,50;18,50;4,308419;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTEFMAX2-N.jpg;;;Marca:TOKYO&Producto:JUGUERAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:18.5  CM&Alto:31  CM&Largo:30.05  CM&Peso:3050  GR;;;
;Extrator de jugos robot coupe mod j80 ultra np 230/50/1;12047000;1;0;;;;;GEJRC-J80U;;ROBOT COUPE;;;;53,50;53,50;53,50;15,778488;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GEJRC-J80U.jpg;;;Marca:ROBOT COUPE&Producto:EXPRIMIDORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:53.5  CM&Alto:50.2  CM&Largo:23.5  CM&Peso:12500  GR;;;
;Fabricadora de hielo tokyo tok-im 8.7kgs carga manual inox;1265000;1;0;;;;;CGFHTOKIM;;TOKYO;7841175013166;;;29,00;29,00;29,00;15,274300;50;;;;;;;;AUMENTA TUS EMOCIONES Y ELEGí TENER LO MEJOR DENTRO DE CASA., ;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/CGFHTOKIM.jpg;;;Marca:TOKYO&Producto:FABRICADORAS DE HIELO RESIDENCIALES&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:29  CM&Alto:46  CM&Largo:45.8  CM&Peso:12500  GR;;;
;Fabricadora hielo ecosilkon zbl150 75/150kg/24h cap dep 90kg ac.inox;12623000;1;0;;;;;GFHE-ZBL150;;ECOSILKON;7841175008902;;;68,00;68,00;68,00;223,924000;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GFHE-ZBL150.jpg;;;Marca:ECOSILKON&Producto:FABRICADORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:68  CM&Alto:148  CM&Largo:89  CM&Peso:105000  GR;;;
;Fabricadora hielo ecosilkon zbl180 160kg/24h cap dep 160 kg ac.inox;14352000;1;0;;;;;GFHE-ZBL180;;ECOSILKON;7841175010752;;;95,00;95,00;95,00;308,227500;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GFHE-ZBL180.jpg;;;Marca:ECOSILKON&Producto:FABRICADORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:95  CM&Alto:84  CM&Largo:154.5  CM&Peso:96000  GR;;;
;Fabricadora hielo ecosilkon zbl280 250kg/24h cap dep 160 kg ac.inox.;15923000;1;0;;;;;GFHE-ZBL280;;ECOSILKON;7841175010769;;;95,00;95,00;95,00;175,560000;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GFHE-ZBL280.jpg;;;Marca:ECOSILKON&Producto:FABRICADORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:95  CM&Alto:84  CM&Largo:88  CM&Peso:96000  GR;;;
;Fabricadora hielo ecosilkon zbl480 460kg/24h cap dep 160 kg ac.inox;23497000;1;0;;;;;GFHE-ZBL480;;ECOSILKON;7841175010776;;;84,00;84,00;84,00;299,376000;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GFHE-ZBL480.jpg;;;Marca:ECOSILKON&Producto:FABRICADORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:84  CM&Alto:88  CM&Largo:162  CM&Peso:96000  GR;;;
;Forrajera trapp mod trf300g 6.5hp motor 4t;4502000;1;0;;;;;EDPTRITRF300G;;TRAPP;7899812205207;;;73,00;73,00;73,00;235,060000;0;;;;;;;;FORRAJER TRAPP MOD. TRF300G A COMBUSTION 6HP, MOTOR 4T, 10 MARTILLOS, 2 CUCHILLAS, ;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPTRITRF300G.jpg;;;Marca:TRAPP&Producto:FORRAJERAS&Segmento:JARDIN&Vendedor:Sara Comercial&Ancho:73  CM&Alto:115  CM&Largo:112  CM&Peso:108530  GR;;;
;Forrajera trapp trf-70 1.25hp martillo fijo;1946000;1;0;;;;;EDPTRITRF70;;TRAPP;7896260205438;;;47,00;47,00;47,00;53,638750;20;;;;;;;;CORTAR Y TRITURAR FORRAJES, MOLER SEMILLAS Y CáSCARAS DE CEREALES, MAíZ DESGRANADO, CAñA DE AZúCAR, RACIMOS DE YUCA, GRAMíNEAS, ENTRE OTROS.EQUIPADOS CON LLAVE SELECTORA DE VOLTAJE 110/220V.TRATAMIENTO ANTICORROSIVO EN TODAS LAS PIEZAS SUJETAS A OXIDACIóN.PINTADO CON PINTURA A POLVO DE POLIéSTER POLIMERIZADO EN HORNO A 180°, GARANTIZANDO MAYOR DURABILIDAD Y MEJOR ACABAMIENTO.CON 2 MARTILLOS FIJOS Y 2 CUCHILLAS;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPTRITRF70.jpg;;;Marca:TRAPP&Producto:FORRAJERAS&Segmento:JARDIN&Vendedor:Sara Comercial&Ancho:47  CM&Alto:55  CM&Largo:83  CM&Peso:38000  GR;;;
;Forrajera trapp trf-400 2hp;2933000;1;0;;;;;EDPTRF400;;TRAPP;7896260205384;;;58,20;58,20;58,20;131,149044;20;;;;;;;;2HP, 2 MARTLLOS FIJOS, 2 CUCHILLAS, PRODUCCIóN DE RACION VERDE 700/400KG/H;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPTRF400.jpg;;;Marca:TRAPP&Producto:FORRAJERAS&Segmento:JARDIN&Vendedor:Sara Comercial&Ancho:58.2  CM&Alto:105.3  CM&Largo:85.6  CM&Peso:67470  GR;;;
;Forrajera trapp trf-300 2hp c/ correa;3745000;1;0;;;;;EDPTRITRF30;;TRAPP;7896260205629;;;74,00;74,00;74,00;133,385000;5;;;;;;;;IDEAL PARA CORTAR Y TRITURAR FORRAJES, MOLER SEMILLAS Y CáSCARAS DE CEREALES, MAíZ DESGRANADO, CAñA DE AZúCAR, HIERBAS, ENTRE OTROS., ;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPTRITRF30.jpg;;;Marca:TRAPP&Producto:FORRAJERAS&Segmento:JARDIN&Vendedor:Sara Comercial&Ancho:74  CM&Alto:103  CM&Largo:70  CM&Peso:78000  GR;;;
;Freidora a gas metvisa- tfg-6 7lts tacho redondo;566000;1;0;;;;;GFRMT-TFG6;;METVISA;7899511903190;;;49,50;49,50;49,50;21,891375;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GFRMT-TFG6.jpg;;;Marca:METVISA&Producto:FREIDORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:49.5  CM&Alto:30.5  CM&Largo:58  CM&Peso:4.5  GR;;;
;Freidora a gas progas pr-310g;295000;1;0;;;;;GFRPG-PR310G;;PROGAS;7898466530673;;;44,00;44,00;44,00;11,594000;0;;;;;;;;FREIDORA A GAS ESTRUCTURA EN ACERO INOXIDABLE. ACOMPAñA EQUIPO DE GAS DE ALTA PRESIòN. CAPACIDAD DE ACEITE, 3,5 LITROS. CONSUMO DE GAS, 350 GRAMOS/HORA;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GFRPG-PR310G.jpg;;;Marca:PROGAS&Producto:FREIDORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Capacidad:De aceite 3.5  Litros&Ancho:44  CM&Alto:31  CM&Largo:34  CM&Peso:3075  GR;;;
;Freidora a gas venancio agua y aceite mod sfaog50 acero inox;11073000;1;0;;;;;GFVSFAOG50;;VENANCIO;7893956005969;;;40,00;40,00;40,00;85,120000;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GFVSFAOG50.jpg;;;Marca:VENANCIO&Producto:FREIDORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:40  CM&Alto:76  CM&Largo:112  CM&Peso:0  GR;;;
;Freidora electrica progas- pr-310e 1 can. 3.5 ltrs;842000;1;0;;;;;GFRPG-PR310E;;PROGAS;7898466530567;;;35,00;35,00;35,00;9,625000;5;;;;;;;;FREIDORA ELECTRICA -TACHO REDONDO-RESISTENCIA EN ACERO INOXIDABLE-TERMOSTATO PARA CONTROL DE TEMPERATURA;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GFRPG-PR310E.jpg;;;Marca:PROGAS&Producto:FREIDORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:35  CM&Alto:25  CM&Largo:44  CM&Peso:4950  GR;;;
;Freidora electrica metvisa-fie 23lts aceite y 15lts agua 5000w;2566000;1;0;;;;;GFRMT-FIE;;METVISA;7899511900311;;;53,00;53,00;53,00;66,223500;5;;;;;;;;FREIDORA ELECTRICA AGUA Y ACEITE METVISA MODELO FIE;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GFRMT-FIE.jpg;;;Marca:METVISA&Producto:FREIDORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Electrico:1  Unidades&Ancho:53  CM&Alto:102  CM&Largo:49  CM&Peso:17600  GR;;;
;Freidora electrica progas pr-70e;1007000;1;0;;;;;GFRPG-PR70E;;PROGAS;7898466530550;;;46,00;46,00;46,00;13,754000;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GFRPG-PR70E.jpg;;;Marca:PROGAS&Producto:FREIDORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:46  CM&Alto:23  CM&Largo:52  CM&Peso:6770  GR;;;
;Freidora electrica metvisa tfe-6;927000;1;0;;;;;GFRMT-TFE6;;METVISA;7899511901295;;;23,00;23,00;23,00;21,191625;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GFRMT-TFE6.jpg;;;Marca:METVISA&Producto:FREIDORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:23  CM&Alto:63  CM&Largo:58.5  CM&Peso:5900  GR;;;
;Freidora electrica tokyo industrial 10lts 3000w ef-17l;1301000;1;0;;;;;GFT-EF17;;TOKYO INDUSTRIAL;6932398814560;;;36,00;36,00;36,00;23,760000;20;;;;;;;;FREIDORA DE MESA. ESTRUCTURA EN ACERO INOXIDABLE. 1 TANQUE. LLAVE ENCENDIDO/APAGADO. TERMOSTATO. 1 CESTO;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GFT-EF17.jpg;;;Marca:TOKYO INDUSTRIAL&Producto:FREIDORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Capacidad:1 tanque  Unidades&Ancho:36  CM&Alto:44  CM&Largo:60  CM&Peso:GR;;;
;Freidora electrica tokyo industrial ef-12l2 2tanques 12lts;3427000;1;0;;;;;GFT-EF12L2;;TOKYO INDUSTRIAL;6932398814577;;;60,00;60,00;60,00;46,200000;5;;;;;;;;FREIDORA ELECTRICA DE MESA. CAPACIDAD, 2 TANQUES DE 10 LITROSC/U. ESTRUCTURA EN ACERO INOXIDABLE. TERMOSTATO INDIVIDUAL. LUZ PILOTO. VALVULA DE DESAGOTE FRONTAL.;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GFT-EF12L2.jpg;;;Marca:TOKYO INDUSTRIAL&Producto:FREIDORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Capacidad:2 tanques de 10  Litros&Ancho:60  CM&Alto:44  CM&Largo:70  CM&Peso:GR;;;
;Freidora electrica venancio agua y aceite 18lts sfao4;1822000;1;0;;;;;GFV-SFAO4;;VENANCIO;;;;44,00;44,00;44,00;30,316000;0;;;;;;;;FREIDORA ELECTRICA DE MESA. CAPACIDAD PARA 13 LTS. DE ACEITE Y 5 LTS. DE AGUA. CUERPO íNTEGRAMENTE EN ACERO INOX. 2 CESTOS RECTANGULARES. TERMOSTATO REGULABLE DE 50 A 200ºC.;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GFV-SFAO4.jpg;;;Marca:VENANCIO&Producto:FREIDORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Capacidad:13  Litros&Ancho:44  CM&Alto:53  CM&Largo:52  CM&Peso:12000  GR;;;
;Freidora inox tokyo mod fry3 3lts 2200w 220v 50hz;308000;1;0;;;;;EDTDFRY3-N;;TOKYO;7841175013678;;;25,60;25,60;25,60;7,301120;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTDFRY3-N.jpg;;;Marca:TOKYO&Producto:FREIDORAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:25.6  CM&Alto:24.8  CM&Largo:46  CM&Peso:3215  GR;;;
;Freidora moulinex easy pro 3l mod. am338070;657000;1;0;;;;;EDXFMFR33-N;;MOULINEX;3045386373215;;;27,00;27,00;27,00;9,288000;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDXFMFR33-N.jpg;;;Marca:MOULINEX&Producto:FREIDORAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:27  CM&Alto:32  CM&Largo:43  CM&Peso:4450  GR;;;
;Freidora inox tokyo mod fry4 4lts 2000w 220v 50hz;339000;1;0;;;;;EDTDFRY4-N;;TOKYO;7841175014187;;;41,00;41,00;41,00;7,982700;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTDFRY4-N.jpg;;;Marca:TOKYO&Producto:FREIDORAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:41  CM&Alto:33  CM&Largo:23.6  CM&Peso:4800  GR;;;
;Freidora moulinex uno mod af133d10;451000;1;0;;;;;EDXFMAF13-N;;MOULINEX;3045386358564;;;32,40;32,40;32,40;39,000000;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDXFMAF13-N.jpg;;;Marca:MOULINEX&Producto:FREIDORAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:32.4  CM&Alto:28  CM&Largo:34.6  CM&Peso:39000  GR;;;
;Freidora pr-3000e elect. progas agua y aceite 30 lt de pie c/cesto-220/50;5971000;1;0;;;;;GFRPG-PR3000E;;PROGAS;7898466537405;;;90,20;90,20;90,20;112,727901;0;;;;;;;;FREIDROA ELECTRICA PROGASMODELO, PR3000EESTRUCTURA EN ACERO INOX CEPILLADOCUBA EN ACERO INOXCAPACIDAD, 25 LTSREGIDTRO PARA DESAGUE DE RESIDUOS AGUA/ACEITERESISTENCIA EN ACERO INOX . BLINDADARUEDAS PARA MEJOR MOVILIDAD DEL EQUIPO.;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GFRPG-PR3000E.jpg;;;Marca:PROGAS&Producto:FREIDORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Electrico:1  Watts&Ancho:90.2  CM&Alto:98.6  CM&Largo:50.7  CM&Peso:29200  GR;;;
;Freidora tokyo frei5 inox 5l 1830-2180w 220v 50hz;426000;1;0;;;;;EDTFREI5-N;;TOKYO;7841175008445;;;41,70;41,70;41,70;11,820908;20;;;;;;;;CON FILTRO DE CARBóN, MANIJAS LATERALES Y CANASTILLA METáLICA;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTFREI5-N.jpg;;;Marca:TOKYO&Producto:FREIDORAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Tension electrica:220V  VOLTIOS&Potencia:1800  Watts&Capacidad:5  Litros&Temperatura:190  GRADOS CENTIGRADOS&Ancho:41.7  CM&Alto:39.1  CM&Largo:29  CM&Peso:5500  GR;;;
;Frigobar whirlpool vintage wra08bgd marsala 80l frio humedo + adaptador;3046000;1;0;;;;;HEWRA08BGDWA;;WHIRLPOOL;7891129251854;;;48,20;48,20;48,20;50,469376;0;;;;;;;;DALE UN TOQUE DE DISEñO A TUS AMBIENTES CON ESTE FRIGOBAR INSPIRADO EN LOS AñOS 50'S.  ES COMPACTO PERO TIENE ESPACIO PARA TODO LO QUE PRECISáS GUARDAR GRACIAS A SUS MULTIPLES COMPARTIMIENTOS., ;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/HEWRA08BGDWA.jpg;;;Marca:WHIRLPOOL&Producto:HELADERAS FRIO HUMEDO&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:48.2  CM&Alto:80.7  CM&Largo:51.9  CM&Peso:30000  GR;;;
;Freidora progas 7lts c/ cesto a gas mod pr-70g;380000;1;0;;;;;GFGP-PR70G;;PROGAS;7898466530666;;;46,50;46,50;46,50;20,460000;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GFGP-PR70G.jpg;;;Marca:PROGAS&Producto:FREIDORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:46.5  CM&Alto:32  CM&Largo:55  CM&Peso:4595  GR;;;
;Frigobar whirlpool vintage wra08bvd rojo 80l frio humedo + adaptador;2641000;1;0;;;;;HEWHWRA08BVDWX;;WHIRLPOOL;7891129538443;;;51,00;51,00;51,00;46,410000;0;;;;;;;;;;;;;;;;;;;;Marca:WHIRLPOOL&Producto:HELADERAS FRIO HUMEDO&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:51  CM&Alto:65  CM&Largo:56  CM&Peso:29000  GR;;;
