ID;Nombre;Precio impuestos incluidos;ID regla de impuestos;En oferta (0/1);Valor del descuento;Porcentaje de descuento;Descuento desde (aaaa-mm-dd);Descuento hasta (aaaa-mm-dd);Referencia nº;N° de referencia proveedor;Marca;EAN13;UPC;Ecotasa;Anchura;Altura;Profundidad;Peso;Cantidad;Cantidad mínima;Nivel de stock bajo;Envíame un mensaje de correo electrónico cuando la cantidad esté por debajo de este nivel;Visible en;Coste adicional del envío;Unidad para el precio unitario;Resumen;Descripción;Etiquetas (x,y,z...);Meta-título;Meta keywords;Meta descripción;URL reescrita;Disponible para pedidos (0 = No, 1 = Si);Fecha de disponibilidad del producto;Fecha de creación del producto;URL's de las imágenes (x,y,z...);Textos alternativos de imagen (x,y,z...);Elimine las imágenes existentes (0 = No, 1 = Si);Característica (Nombre:Valor:Posición:Personalizado);Estado;Destacado;
;Heladera whirlpool wrm45ab 400l blanco frio seco panel touch;4102000;1;0;;;;;HEWHWRM45ABDWC;;WHIRLPOOL;;;;180,00;180,00;180,00;595,00;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/HEWHWRM45ABDWC.jpg;;;Marca:WHIRLPOOL&Producto:HELADERAS FRIO SECO&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:180  CM&Alto:65.2  CM&Largo:74.7  CM&Peso:595000  GR;;;
;Heladera whirlpool wrm54ab 426l blanco frio seco panel touch;4614000;1;0;;;;;HEWHWRM54ABDWC;;WHIRLPOOL;;;;184,70;184,70;184,70;675,00;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/HEWHWRM54ABDWC.jpg;;;Marca:WHIRLPOOL&Producto:HELADERAS FRIO SECO&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:184.7  CM&Alto:62.1  CM&Largo:75.5  CM&Peso:675000  GR;;;
;Heladera whirlpool combi wre57ak 443l evox frio seco panel touch;7005000;1;0;;;;;HEWHWRE57AKDWC;;WHIRLPOOL;;;;77,00;77,00;77,00;288,88;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/HEWHWRE57AKDWC.jpg;;;Marca:WHIRLPOOL&Producto:HELADERAS FRIO SECO&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:77  CM&Alto:189  CM&Largo:79.4  CM&Peso:87000  GR;;;
;Heladera whirlpool wrm56ak 462l evox frio seco panel touch;6585000;1;0;;;;;HEWHWRM56AKDWC;;WHIRLPOOL;;;;70,10;70,10;70,10;233,78;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/HEWHWRM56AKDWC.jpg;;;Marca:WHIRLPOOL&Producto:HELADERAS FRIO SECO&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:70.1  CM&Alto:184  CM&Largo:72.5  CM&Peso:80000  GR;;;
;Heladera whirlpool wrm56ab 462l blanco frio seco panel touch;6477000;1;0;;;;;HEWHWRM56ABDWC;;WHIRLPOOL;;;;70,10;70,10;70,10;233,78;50;;;;;;;;, ;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/HEWHWRM56ABDWC.jpg;;;Marca:WHIRLPOOL&Producto:HELADERAS FRIO SECO&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:70.1  CM&Alto:184  CM&Largo:72.5  CM&Peso:80000  GR;;;
;Heladera whirlpool wrm57ak 500l evox frio seco panel touch;7116000;1;0;;;;;HEWHWRM57AKDWC;;WHIRLPOOL;;;;70,10;70,10;70,10;246,49;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/HEWHWRM57AKDWC.jpg;;;Marca:WHIRLPOOL&Producto:HELADERAS FRIO SECO&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:70.1  CM&Alto:194  CM&Largo:72.5  CM&Peso:80000  GR;;;
;Hervidora para mate arno negra mod kcha 2000w 1.7lts 220v;226000;1;0;;;;;EDAHKCHA-N;;ARNO;;;;20,00;20,00;20,00;1,82;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDAHKCHA-N.jpg;;;Marca:ARNO&Producto:JARRAS ELECTRICAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:20  CM&Alto:26  CM&Largo:14  CM&Peso:800  GR;;;
;Hidrolavadora michelin mpx16e 1600w /125bar /manguera 5m c/ accesorios;758000;1;0;;;;;EDMILMPX16E;;MICHELIN;;;;29,50;29,50;29,50;9,77;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDMILMPX16E.jpg;;;Marca:MICHELIN&Producto:HIDROLAVADORAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:29.5  CM&Alto:50  CM&Largo:26.5  CM&Peso:7.9  GR;;;
;Hervidora tokyo albi 1.7l 1850w 220v 50hz;62000;1;0;;;;;EDTJTOK17AL-N;;TOKYO;;;;16,00;16,00;16,00;2,00;50;;;;;;;;HERVIDORA  ALBI 1,7 LTS;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTJTOK17AL-N.jpg;;;Marca:TOKYO&Producto:JARRAS ELECTRICAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:16  CM&Alto:25  CM&Largo:20  CM&Peso:890  GR;;;
;Hervidora tokyo glass led 1,7 lts 1800w 220v/50hz;138000;1;0;;;;;EDTHTOKVI-N;;TOKYO;;;;19,00;19,00;19,00;2,26;50;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:JARRAS ELECTRICAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:19  CM&Alto:25  CM&Largo:19  CM&Peso:1100  GR;;;
;Hervidora moulinex mod by320a10 soleil 1.7lts;264000;1;0;;;;;EDXHBY320A10-N;;MOULINEX;;;;19,10;19,10;19,10;2,60;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDXHBY320A10-N.jpg;;;Marca:MOULINEX&Producto:JARRAS ELECTRICAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:19.1  CM&Alto:24.6  CM&Largo:22.1  CM&Peso:1526  GR;;;
;Horno convector electrico tokyo ind mod yxd-8a vapor 4band inox 50-300c 220v/50;6463000;1;0;;;;;GHT-YXD8ANV;;TOKYO INDUSTRIAL;;;;91,00;91,00;91,00;165,44;20;;;;;;;;;;;;;;;;;;;;Marca:TOKYO INDUSTRIAL&Producto:HORNOS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:91  CM&Alto:72  CM&Largo:101  CM&Peso:89000  GR;;;
;Horno de conveccion micro elec turbochef double batch-hhd-9500-4-ew-220v 50hz;84829000;1;0;;;;;GHET-HHD95004EW;;TURBOCHEF;;;;102,00;102,00;102,00;229,73;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GHET-HHD95004EW.jpg;;;Marca:TURBOCHEF&Producto:HORNOS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:102  CM&Alto:91  CM&Largo:99  CM&Peso:184000  GR;;;
;Horno de conveccion micro elec turbochef mod eco 220v 50hz-7.4kw;52121000;1;0;;;;;GHET-ECO1TK;;TURBOCHEF;;;;84,00;84,00;84,00;111,45;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GHET-ECO1TK.jpg;;;Marca:TURBOCHEF&Producto:HORNOS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:84  CM&Alto:61  CM&Largo:87  CM&Peso:100000  GR;;;
;Hidrolavadora michelin mpx19ehds 2vel 1900w /140bar /manguera 6m c/ accesorios;1369000;1;0;;;;;EDMILMPX19EHDS;;MICHELIN;;;;36,00;36,00;36,00;23,94;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDMILMPX19EHDS.jpg;;;Marca:MICHELIN&Producto:HIDROLAVADORAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:36  CM&Alto:76  CM&Largo:35  CM&Peso:11.95  GR;;;
;Horno el bake off snakc 434 econo 4bandejas de 46x33-220v 50hz;3959000;1;0;;;;;GHEB-2020;;BEST FOR;;;;60,00;60,00;60,00;46,48;5;;;;;;;;;;;;;;;;;;;;Marca:BEST FOR&Producto:HORNOS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:60  CM&Alto:63.5  CM&Largo:48.8  CM&Peso:27000  GR;;;
;Horno de conveccion micro elec turbochef mod eco 220v 50hz-7.4kw;52121000;1;0;;;;;GHET-ECO1;;TURBOCHEF;;;;84,00;84,00;84,00;111,45;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GHET-ECO1.jpg;;;Marca:TURBOCHEF&Producto:HORNOS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:84  CM&Alto:61  CM&Largo:87  CM&Peso:100000  GR;;;
;Horno elec tokyo fiesta mod eh221l combi 35 ltrs 2h elect y 2h gas;1031000;1;0;;;;;EDTHEH221L-N;;TOKYO;;;;51,00;51,00;51,00;33,66;0;;;;;;;;2 PLACAS ELéCTRICAS2 PLACAS A GASHORNO ELECTRICO 35 LITROS;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHEH221L-N.JPG;;;Marca:TOKYO&Producto:COCINAS COMBINADAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:51  CM&Alto:44  CM&Largo:60  CM&Peso:GR;;;
;Horno de conveccion micro elec turbochef sota tc 220v 50hz;74735000;1;0;;;;;GHET-SOTATC;;TURBOCHEF;;;;61,00;61,00;61,00;123,28;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GHET-SOTATC.jpg;;;Marca:TURBOCHEF&Producto:HORNOS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:61  CM&Alto:86  CM&Largo:94  CM&Peso:118000  GR;;;
;Horno elec tokyo-elite46-46lts c/rotisserie/ convector 2000w 220v/50hz;521000;1;0;;;;;EDTHEELITE46RE-N;;TOKYO;;;;64,00;64,00;64,00;31,58;50;;;;;;;;HORNO ELéCTRICO 46 LTS CON ROTISSERIE;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHEELITE46RE-N.JPG;;;Marca:TOKYO&Producto:HORNOS DE MESA&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:64  CM&Alto:42  CM&Largo:47  CM&Peso:10000  GR;;;
;Horno el bakeoff 3120 10band + kit ducha7520+kit desague+ base4021 380v50hz 16kw;29154000;1;0;;;;;GHEB-3120;;BEST FOR;;;;80,00;80,00;80,00;144,00;0;;;;;;;;;;;;;;;;;;;;Marca:BEST FOR&Producto:HORNOS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:80  CM&Alto:100  CM&Largo:72  CM&Peso:0  GR;;;
;Horno electrico ariston fa3530hixa 66l inox multifuncion;3240000;1;0;;;;;COARFA3530HIXA-N;;ARISTON;;;;65,00;65,00;65,00;69,68;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COARFA3530HIXA-N.jpg;;;Marca:ARISTON&Producto:HORNOS DE EMPOTRAR&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:65  CM&Alto:67  CM&Largo:64  CM&Peso:28400  GR;;;
;Horno electrico tokyo mod elite36 36lts c/rotisserie 1500w 220v/50hz;512000;1;0;;;;;EDTHEELITE36RE-N;;TOKYO;;;;0,00;0,00;0,00;0,00;50;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:HORNOS DE MESA&Segmento:COCCION&Vendedor:Sara Comercial&;;;
;Horno electrico ariston fa3540hixa 66l inox digital;5195000;1;0;;;;;COARFA3540HIXA-N;;ARISTON;;;;65,00;65,00;65,00;69,68;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COARFA3540HIXA-N.jpg;;;Marca:ARISTON&Producto:HORNOS DE EMPOTRAR&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:65  CM&Alto:67  CM&Largo:64  CM&Peso:26300  GR;;;
;Horno electrico tokyo tata 60lts 2200w con convector 220/50hz;706000;1;0;;;;;EDTHETATA-N;;TOKYO;;;;0,00;0,00;0,00;0,00;50;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:HORNOS DE MESA&Segmento:COCCION&Vendedor:Sara Comercial&;;;
;Horno electrico tokyo primicia 35lts 2 placas 1600w 220v-50hz;410000;1;0;;;;;EDTHEPRIM-N;;TOKYO;;;;0,00;0,00;0,00;0,00;0;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:HORNOS DE MESA&Segmento:COCCION&Vendedor:Sara Comercial&;;;
;Horno electrico whirlpool akp738ix 60l inox multifuncion c/ perillas;3166000;1;0;;;;;COWHAKP738IX-N;;WHIRLPOOL;;;;0,00;0,00;0,00;0,00;50;;;;;;;;;;;;;;;;;;;;Marca:WHIRLPOOL&Producto:HORNOS DE EMPOTRAR&Segmento:COCCION&Vendedor:Sara Comercial&;;;
;Horno electrico whirlpool akzm656ix 67l inox 6to sentido panel touch;5937000;1;0;;;;;COWHAKZM656IX-N;;WHIRLPOOL;;;;0,00;0,00;0,00;0,00;20;;;;;;;;;;;;;;;;;;;;Marca:WHIRLPOOL&Producto:HORNOS DE EMPOTRAR&Segmento:COCCION&Vendedor:Sara Comercial&;;;
;Horno electrico de empotrar tokyo zara black frente vidrio negro 60l 8funciones;1945000;1;0;;;;;EDTHEZARAB-N;;TOKYO;;;;61,00;61,00;61,00;62,27;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHEZARAB-N.jpg;;;Marca:TOKYO&Producto:HORNOS DE EMPOTRAR&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:61  CM&Alto:64.3  CM&Largo:63.5  CM&Peso:30500  GR;;;
;Horno electrico whirlpool akzm756ixl 67l inox multifuncion;4831000;1;0;;;;;COWHAKZM756IX-N;;WHIRLPOOL;;;;0,00;0,00;0,00;0,00;50;;;;;;;;;;;;;;;;;;;;Marca:WHIRLPOOL&Producto:HORNOS DE EMPOTRAR&Segmento:COCCION&Vendedor:Sara Comercial&;;;
;Horno industrial progas 90*90cm a gas mod prp-900b;3268000;1;0;;;;;GHP-PRP900B;;PROGAS;;;;0,00;0,00;0,00;0,00;5;;;;;;;;;;;;;;;;;;;;Marca:PROGAS&Producto:HORNOS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&;;;
;Horno electrico ariston fi5851cixa 71l inox digital;5873000;1;0;;;;;COARFI5851CIXA-N;;ARISTON;;;;65,00;65,00;65,00;70,64;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COARFI5851CIXA-N.jpg;;;Marca:ARISTON&Producto:HORNOS DE EMPOTRAR&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:65  CM&Alto:69  CM&Largo:63  CM&Peso:38000  GR;;;
;Horno inox skymsen 400º con piedra refractaria aislado termico anal;5601000;1;0;;;;;GHPRS-FLP400A;;SKYMSEN;;;;0,00;0,00;0,00;0,00;5;;;;;;;;;;;;;;;;;;;;Marca:SKYMSEN&Producto:HORNOS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&;;;
;Horno electrico moulinex optimo ox495 60l negro 2200w;1042000;1;0;;;;;EDXHOX495-N;;MOULINEX;;;;48,90;48,90;48,90;41,92;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDXHOX495-N.jpg;;;Marca:MOULINEX&Producto:HORNOS DE MESA&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:48.9  CM&Alto:49.7  CM&Largo:69  CM&Peso:16100  GR;;;
;Horno pizzero a gas metvisa flggd901 920mm doble;5547000;1;0;;;;;GHPM-FLGGD901;;METVISA;;;;0,00;0,00;0,00;0,00;0;;;;;;;;;;;;;;;;;;;;Marca:METVISA&Producto:HORNOS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&;;;
;Horno electrico tokyo express9 9lts negro 220v 50hz;161000;1;0;;;;;EDTHEXPRESS9-N;;TOKYO;;;;28,70;28,70;28,70;7,06;50;;;;;;;;HORNO ELéCTRICO EXPRESS COLOR NEGRO;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHEXPRESS9-N.jpg;;;Marca:TOKYO&Producto:HORNOS DE MESA&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:28.7  CM&Alto:24.1  CM&Largo:40.8  CM&Peso:3700  GR;;;
;Horno electrico tokyo delicia40 negro 40lts c/timer 90min con;578000;1;0;;;;;EDTHEDELI40-N;;TOKYO;;;;61,50;61,50;61,50;19,43;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHEDELI40-N.jpg;;;Marca:TOKYO&Producto:HORNOS DE MESA&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:61.5  CM&Alto:32  CM&Largo:39.5  CM&Peso:10300  GR;;;
;Horno electrico tokyo cuore 66lts 2200w con convector 220/50hz;753000;1;0;;;;;EDTHECUORE-N;;TOKYO;;;;52,00;52,00;52,00;43,63;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHECUORE-N.jpg;;;Marca:TOKYO&Producto:HORNOS DE MESA&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:52  CM&Alto:47.4  CM&Largo:70.8  CM&Peso:16800  GR;;;
;Horno electrico tokyo elite56 c/rotisserie y convector 56lts 2200w 220v/50hz;685000;1;0;;;;;EDTHEELITE56RE-N;;TOKYO;;;;54,00;54,00;54,00;38,61;50;;;;;;;;HORNO ELéCTRICO 56 LTS;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHEELITE56RE-N.jpg;;;Marca:TOKYO&Producto:HORNOS DE MESA&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:54  CM&Alto:44  CM&Largo:65  CM&Peso:14500  GR;;;
;Horno progas multiuso 8band 100kgs a gas prp-482n;11282000;1;0;;;;;GHP-PRP482N;;PROGAS;;;;100,00;100,00;100,00;551,60;0;;;;;;;;HORNO PROGAS MULTIUSO.CAPACIDAD, 120 KILSO DE PRODUCTO..8 PARRILLAS..UTILIZACIÒN,PARA ASAR VARIOS TIPOS DE ALIMENTOS AL MISMO TIEMPO SIN CAMBIAR LAS PARRILLAS, SIN USO DE ESPADAS..ESTRUCTURA EN ACERO INOXIDABLE.VISORES FRONTALES Y LATERALES EN VIDRIO TEMPLADO..TERMOMETRO PARA CONTROL DE TMPERATURA.PARRILLAS GIRATORIAS REMOVIBLES Y REGULABLES..RUEDAS PARA LOCOMOCIÒN.EQUIPAMIENTO BIVOLT;;;;;;;;;;;;Marca:PROGAS&Producto:HORNOS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:100  CM&Alto:197  CM&Largo:112  CM&Peso:GR;;;
;Horno tokyo full 30l con panel digital 1600w con timer;444000;1;0;;;;;EDTHEFULL30-N;;TOKYO;;;;54,80;54,80;54,80;21,43;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHEFULL30-N.jpg;;;Marca:TOKYO&Producto:HORNOS DE MESA&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:54.8  CM&Alto:42.5  CM&Largo:36.8  CM&Peso:8950  GR;;;
;Horno pizzero a gas metvisa flgg90 / flg901 920mm;3526000;1;0;;;;;GHRGM-FLGG90;;METVISA;;;;116,00;116,00;116,00;217,41;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GHRGM-FLGG90.jpg;;;Marca:METVISA&Producto:HORNOS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:116  CM&Alto:63  CM&Largo:119  CM&Peso:107000  GR;;;
;Horno tokyo exacto con convector 42l 2 placas electricas 3100 w;505000;1;0;;;;;EDTHEXCON42-N;;TOKYO;;;;43,10;43,10;43,10;29,82;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHEXCON42-N.jpg;;;Marca:TOKYO&Producto:HORNOS DE MESA&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:43.1  CM&Alto:45  CM&Largo:61.5  CM&Peso:13660  GR;;;
;Horno inox skymsen 450� digital con piedra refractaria aislado term;7038000;1;0;;;;;GHPRS-FLP400D;;SKYMSEN;;;;78,50;78,50;78,50;57,40;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GHPRS-FLP400D.jpg;;;Marca:SKYMSEN&Producto:HORNOS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:78.5  CM&Alto:37.5  CM&Largo:78  CM&Peso:41000  GR;;;
;Horno tokyo industrial assist 28l inoxidable 1600w resitencia adic halogena;661000;1;0;;;;;GHCT-ASSIST-N;;TOKYO;;;;57,50;57,50;57,50;24,39;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GHCT-ASSIST-N.jpg;;;Marca:TOKYO&Producto:HORNOS DE MESA&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:57.5  CM&Alto:43.5  CM&Largo:39  CM&Peso:13250  GR;;;
;Horno tokyo xg 100l 2800w convector interior antiadherente;1064000;1;0;;;;;EDTHEXG100A-N;;TOKYO;;;;77,80;77,80;77,80;55,57;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHEXG100A-N.jpg;;;Marca:TOKYO&Producto:HORNOS DE MESA&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:77.8  CM&Alto:53.6  CM&Largo:53.3  CM&Peso:18850  GR;;;
;Horno turbo electrico metvisa fte.300 50hz-220v;12424000;1;0;;;;;GHEM-FTE300TF;;METVISA;;;;131,00;131,00;131,00;754,17;5;;;;;;;;HORNO TURBO METVISAMODELO. FTE.300ELECTRICO10 BANDEJASDIMENSION BANDEJA, 580X700 MMCAPACIDAD, 300 PANESTIEMPO DE CALENTAMIENTO, 15 MIN.ESTRUCTURA EN ACERO INOXINCLUYE BASE P/ HORNO CON RUEDAS PARA MEJOR MOVILIDAD DEL EQUIPO.;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GHEM-FTE300TF.jpg;;;Marca:METVISA&Producto:HORNOS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Electrico:1  Watts&Niveles:10  Unidades&Ancho:131  CM&Alto:202  CM&Largo:114  CM&Peso:265000  GR;;;
;Horno tokyo xg 60l 2 placas electricas 2200w convector;701000;1;0;;;;;EDTHEXG602P-N;;TOKYO;;;;67,50;67,50;67,50;39,69;50;;;;;;;;HORNO 60 LTS CON PLACAS;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHEXG602P-N.jpg;;;Marca:TOKYO&Producto:HORNOS DE MESA&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:67.5  CM&Alto:48.5  CM&Largo:48.5  CM&Peso:13690  GR;;;
;Kit 6piezas kitchenaid mod kpexta estrusoras gourmet press;1722000;1;0;;;;;GK-KPEXTA;;KITCHENAID;;;;34,00;34,00;34,00;9,19;5;;;;;;;;PRENSA PARA PASTA CON SEIS DISCOS INTERCAMBIABLES, PARA CREAR FRESCAS HEBRAS DE ESPAGUETI O BUCATINI, ASí COMO PASTAS CORTAS COMO RIGATONI, FUSILLI, MACARRONES GRANDES O PEQUEñOS.COMPATIBLE CON BATIDORAS KITCHENAID;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GK-KPEXTA.jpg;;;Marca:KITCHENAID&Producto:ACCESORIOS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:34  CM&Alto:23  CM&Largo:47  CM&Peso:4000  GR;;;
;Kit cortador de pelo remington mod tlg100 12pzas;118000;1;0;;;;;EDRKCTLG100;;REMINGTON;;;;14,30;14,30;14,30;1,30;50;;;;;;;;2 PEINES GUíA, DE PELO CORTO Y LARGO PLAZO. 2 BATERíAS. PINZAS. TIJERAS. CORTA UñAS. CEPILLO DE DIENTES. ESTUCHE PARA CEPILLO DE DIENTE. LIMA DE UñAS. ACEITE LUBRICANTE.;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDRKCTLG100.jpg;;;Marca:REMINGTON&Producto:CORTAPELOS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:14.3  CM&Alto:8.5  CM&Largo:23.5  CM&Peso:1300  GR;;;
;Kit de instalacion p/aire vrf mod afg-008;298000;1;0;;;;;AARV4-KIT00B;;TOKYO;;;;1,00;1,00;1,00;0,00;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AARV4-KIT00B.jpg;;;Marca:TOKYO&Producto:KITS DE INSTALACION VRF&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Ancho:1  CM&Alto:1  CM&Largo:1  CM&Peso:1  GR;;;
;Horno turbo electrico venancio 10band 380v/750 mod ftde10/fcdet10;13933000;1;0;;;;;GHVFCDET10-NV;;VENANCIO;;;;115,00;115,00;115,00;693,45;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GHVFCDET10-NV.jpg;;;Marca:VENANCIO&Producto:HORNOS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:115  CM&Alto:201  CM&Largo:120  CM&Peso:285000  GR;;;
;Kit de apilamiento torre de lavado tokyo lavfc80-sec80c;593000;1;0;;;;;KITLAVSEC;;TOKYO;;;;67,50;67,50;67,50;13,25;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/KITLAV-SEC.jpg;;;Marca:TOKYO&Producto:LAVARROPAS SUPERAUTOMATICO&Segmento:LAVADO/SECADO&Vendedor:Sara Comercial&Ancho:67.5  CM&Alto:69.5  CM&Largo:11.3  CM&Peso:5000  GR;;;
;Kit de instalacion p/aire vrf mod afg-34b;1136000;1;0;;;;;AARV4-KIT34B;;TOKYO;;;;1,00;1,00;1,00;0,00;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AARV4-KIT34B.jpg;;;Marca:TOKYO&Producto:ACCESORIOS CLIMATIZACION&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Ancho:1  CM&Alto:1  CM&Largo:1  CM&Peso:1  GR;;;
;Kit de instalacion p/aire vrf mod afg-50b;2083000;1;0;;;;;AARV4-KIT50B;;TOKYO;;;;1,00;1,00;1,00;0,00;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AARV4-KIT50B.jpg;;;Marca:TOKYO&Producto:ACCESORIOS CLIMATIZACION&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Ancho:1  CM&Alto:1  CM&Largo:1  CM&Peso:1  GR;;;
